Unix,Date,Symbol,Open,High,Low,Close,Volume FET,Volume USDT,tradecount
1592352000000,2020-06-17,FETUSDT,0.03272,0.03285,0.02959,0.03102,227887764.4,7147355.587451,38750
1592265600000,2020-06-16,FETUSDT,0.0287,0.03299,0.02861,0.03274,103523707.0,3247867.258864,16281
1592179200000,2020-06-15,FETUSDT,0.02903,0.02919,0.02606,0.02858,34782020.9,960999.586633,4426
1592092800000,2020-06-14,FETUSDT,0.02962,0.03122,0.028,0.02905,39516383.8,1166128.296819,5736
1592006400000,2020-06-13,FETUSDT,0.02748,0.02981,0.02659,0.02961,36565943.4,1043334.565288,4350
1591920000000,2020-06-12,FETUSDT,0.02631,0.02875,0.02598,0.02755,34336356.5,946786.224618,3751
1591833600000,2020-06-11,FETUSDT,0.02911,0.0312,0.025,0.02621,61499203.5,1781145.512407,9473
1591747200000,2020-06-10,FETUSDT,0.02743,0.03,0.0269,0.02926,40708284.9,1163063.695152,6244
1591660800000,2020-06-09,FETUSDT,0.0271,0.02869,0.02588,0.02752,37160843.1,1010952.274439,5028
1591574400000,2020-06-08,FETUSDT,0.02744,0.02975,0.02707,0.02709,46151345.6,1291522.308369,4820
1591488000000,2020-06-07,FETUSDT,0.02799,0.02993,0.02636,0.02752,73767296.8,2072530.492597,10848
1591401600000,2020-06-06,FETUSDT,0.02481,0.02799,0.02424,0.02799,43027911.7,1092673.296748,4663
1591315200000,2020-06-05,FETUSDT,0.02449,0.02488,0.02396,0.02481,33313272.4,812306.331606,2033
1591228800000,2020-06-04,FETUSDT,0.02495,0.025,0.02362,0.02452,32623501.1,794302.165758,3240
1591142400000,2020-06-03,FETUSDT,0.02294,0.02498,0.02294,0.02496,38436432.1,931199.893719,4699
1591056000000,2020-06-02,FETUSDT,0.02372,0.0252,0.02066,0.02303,43055629.8,1008800.442751,5077
1590969600000,2020-06-01,FETUSDT,0.02214,0.02452,0.02214,0.02372,34282841.6,805311.771604,4865
1590883200000,2020-05-31,FETUSDT,0.02239,0.02446,0.0215,0.02233,78604478.8,1811308.807284,9189
1590796800000,2020-05-30,FETUSDT,0.02271,0.02395,0.022,0.02242,45248117.8,1037272.91947,4654
1590710400000,2020-05-29,FETUSDT,0.02211,0.02329,0.02183,0.02271,47400690.3,1067631.210721,4158
1590624000000,2020-05-28,FETUSDT,0.02287,0.023,0.02102,0.02211,45284088.2,995343.156813,4358
1590537600000,2020-05-27,FETUSDT,0.0238,0.02389,0.02168,0.02294,44470869.3,1009458.351237,4408
1590451200000,2020-05-26,FETUSDT,0.02273,0.02592,0.02205,0.02386,97604803.3,2327200.670092,10901
1590364800000,2020-05-25,FETUSDT,0.01999,0.02299,0.01967,0.02256,85570910.1,1854315.164883,9473
1590278400000,2020-05-24,FETUSDT,0.01996,0.021,0.01889,0.01999,75714480.8,1524194.120596,5667
1590192000000,2020-05-23,FETUSDT,0.02041,0.02091,0.01962,0.02003,73797629.1,1499186.763825,3178
1590105600000,2020-05-22,FETUSDT,0.0191,0.02093,0.01896,0.02034,68779500.5,1380516.040214,3885
1590019200000,2020-05-21,FETUSDT,0.01962,0.01989,0.01831,0.01915,71012050.1,1369984.64671,3661
1589932800000,2020-05-20,FETUSDT,0.02043,0.0208,0.01885,0.01967,57205814.7,1150873.736861,3777
1589846400000,2020-05-19,FETUSDT,0.02023,0.02056,0.01965,0.0205,51242229.8,1032133.635769,2783
1589760000000,2020-05-18,FETUSDT,0.02058,0.02097,0.0201,0.02023,40802421.1,835829.140551,2559
1589673600000,2020-05-17,FETUSDT,0.02146,0.02244,0.0204,0.02058,64259019.4,1357711.604017,5720
1589587200000,2020-05-16,FETUSDT,0.01951,0.02234,0.0194,0.02156,88229435.5,1865638.069365,8316
1589500800000,2020-05-15,FETUSDT,0.01948,0.02081,0.01901,0.0195,70563592.3,1406626.473297,6241
1589414400000,2020-05-14,FETUSDT,0.01853,0.01948,0.0183,0.01944,59658597.9,1131501.661223,3460
1589328000000,2020-05-13,FETUSDT,0.01785,0.01908,0.01773,0.01853,51789723.6,952300.630936,3114
1589241600000,2020-05-12,FETUSDT,0.01699,0.01831,0.01667,0.01785,26831272.2,471433.566805,2382
1589155200000,2020-05-11,FETUSDT,0.0177,0.0181,0.01624,0.01697,27820946.5,484639.001673,2781
1589068800000,2020-05-10,FETUSDT,0.01873,0.01874,0.01547,0.01768,40638622.4,698680.429539,4037
1588982400000,2020-05-09,FETUSDT,0.01881,0.01977,0.01872,0.01879,28150374.1,540356.836938,2234
1588896000000,2020-05-08,FETUSDT,0.018,0.01943,0.018,0.01889,25190079.6,469657.251958,2457
1588809600000,2020-05-07,FETUSDT,0.01844,0.0192,0.01734,0.01806,33091300.4,600026.853648,3457
1588723200000,2020-05-06,FETUSDT,0.01959,0.01988,0.0184,0.01852,23310354.6,451396.978334,2290
1588636800000,2020-05-05,FETUSDT,0.01895,0.02018,0.01824,0.01959,31153949.2,595405.669496,2833
1588550400000,2020-05-04,FETUSDT,0.02005,0.02015,0.01803,0.0189,27738925.8,520669.820347,2474
1588464000000,2020-05-03,FETUSDT,0.02029,0.02042,0.01901,0.02005,30353143.8,600191.060113,2861
1588377600000,2020-05-02,FETUSDT,0.02045,0.02134,0.0195,0.02029,31114254.0,641315.124599,2670
1588291200000,2020-05-01,FETUSDT,0.02004,0.02169,0.02004,0.02053,26392432.8,550574.050325,3068
1588204800000,2020-04-30,FETUSDT,0.02095,0.0224,0.01944,0.01997,55273239.7,1164946.406213,5442
1588118400000,2020-04-29,FETUSDT,0.02055,0.02103,0.01969,0.02094,57017190.4,1160777.297474,5989
1588032000000,2020-04-28,FETUSDT,0.02031,0.0215,0.01886,0.02055,57252685.8,1146577.955934,5925
1587945600000,2020-04-27,FETUSDT,0.0188,0.02042,0.01794,0.02023,53495075.6,1015673.779408,4919
1587859200000,2020-04-26,FETUSDT,0.02022,0.021,0.0184,0.01874,80798728.6,1588098.541926,7501
1587772800000,2020-04-25,FETUSDT,0.01689,0.02075,0.01628,0.02032,130042785.1,2445869.302417,11248
1587686400000,2020-04-24,FETUSDT,0.01536,0.01712,0.01532,0.01693,50153251.7,812829.924308,3941
1587600000000,2020-04-23,FETUSDT,0.01486,0.01594,0.01468,0.01536,42658981.4,644445.76282,2174
1587513600000,2020-04-22,FETUSDT,0.01443,0.01505,0.01432,0.01489,32606996.5,479704.835854,1261
1587427200000,2020-04-21,FETUSDT,0.01438,0.01468,0.01413,0.01441,31829699.2,459254.876763,1208
1587340800000,2020-04-20,FETUSDT,0.01554,0.0157,0.01419,0.01438,35474005.9,534922.412031,2043
1587254400000,2020-04-19,FETUSDT,0.01544,0.01599,0.01499,0.01555,35701374.3,555258.693387,1897
1587168000000,2020-04-18,FETUSDT,0.01501,0.01558,0.01501,0.01544,33356911.3,506717.275645,1308
1587081600000,2020-04-17,FETUSDT,0.01491,0.01523,0.01469,0.01502,35452698.5,528702.315152,1229
1586995200000,2020-04-16,FETUSDT,0.01407,0.0152,0.01352,0.01491,30590456.0,445666.963662,1853
1586908800000,2020-04-15,FETUSDT,0.01507,0.01518,0.01407,0.01411,26652872.8,391871.691745,1461
1586822400000,2020-04-14,FETUSDT,0.01493,0.01534,0.0147,0.015,33895856.9,509920.369965,1413
1586736000000,2020-04-13,FETUSDT,0.01504,0.01516,0.0143,0.01491,26898494.5,395435.440941,1573
1586649600000,2020-04-12,FETUSDT,0.01492,0.01559,0.01475,0.01505,30070160.5,456221.608735,1517
1586563200000,2020-04-11,FETUSDT,0.01487,0.01548,0.01446,0.01492,35032408.9,525506.08999,1410
1586476800000,2020-04-10,FETUSDT,0.01676,0.01676,0.01429,0.01487,43210748.6,660967.825921,3046
1586390400000,2020-04-09,FETUSDT,0.01606,0.01749,0.01566,0.0167,54838321.6,896988.164724,4256
1586304000000,2020-04-08,FETUSDT,0.01564,0.01617,0.01531,0.01609,37064870.4,582487.024723,1951
1586217600000,2020-04-07,FETUSDT,0.01566,0.01643,0.01507,0.01564,36604601.8,578610.491966,2792
1586131200000,2020-04-06,FETUSDT,0.01431,0.01582,0.01431,0.01573,36436554.1,551937.271327,2434
1586044800000,2020-04-05,FETUSDT,0.01483,0.015,0.0143,0.01437,25997143.9,379836.108234,1304
1585958400000,2020-04-04,FETUSDT,0.01448,0.01501,0.01434,0.01478,32930655.4,481910.229404,1958
1585872000000,2020-04-03,FETUSDT,0.01446,0.0149,0.01422,0.01447,40123082.5,584405.976475,2457
1585785600000,2020-04-02,FETUSDT,0.01414,0.01516,0.01393,0.01446,40369521.5,581258.587484,2717
1585699200000,2020-04-01,FETUSDT,0.01403,0.01433,0.01341,0.01411,30264308.8,418294.752793,2085
1585612800000,2020-03-31,FETUSDT,0.01378,0.0142,0.0137,0.01404,43466171.3,608955.618987,1809
1585526400000,2020-03-30,FETUSDT,0.0125,0.0143,0.01239,0.01381,46390496.9,628259.814258,2694
1585440000000,2020-03-29,FETUSDT,0.01357,0.01374,0.0125,0.0125,54464918.3,724068.775838,2648
1585353600000,2020-03-28,FETUSDT,0.014,0.014,0.01282,0.01354,55656203.2,748197.297815,3343
1585267200000,2020-03-27,FETUSDT,0.01433,0.01571,0.01379,0.01405,68150639.2,991710.061403,5294
1585180800000,2020-03-26,FETUSDT,0.01436,0.0145,0.01362,0.01429,44779379.9,634547.304718,2500
1585094400000,2020-03-25,FETUSDT,0.01368,0.01447,0.01313,0.0143,48952537.8,671255.425385,2868
1585008000000,2020-03-24,FETUSDT,0.01348,0.0144,0.01298,0.01374,64383859.6,875489.698621,3851
1584921600000,2020-03-23,FETUSDT,0.01183,0.01354,0.0115,0.01348,69875083.1,873705.011905,2895
1584835200000,2020-03-22,FETUSDT,0.01344,0.0139,0.0116,0.01187,73169229.5,953470.311049,3836
1584748800000,2020-03-21,FETUSDT,0.01315,0.01394,0.01216,0.01353,64081286.1,836622.050494,4089
1584662400000,2020-03-20,FETUSDT,0.01272,0.01547,0.0115,0.01311,91528380.5,1244884.096258,7937
1584576000000,2020-03-19,FETUSDT,0.011,0.01335,0.01096,0.01264,97470532.5,1188062.211807,8135
1584489600000,2020-03-18,FETUSDT,0.01088,0.01109,0.00987,0.01092,77820189.3,825746.060674,6726
1584403200000,2020-03-17,FETUSDT,0.0099,0.01195,0.00964,0.01088,99596788.5,1083157.913925,8865
1584316800000,2020-03-16,FETUSDT,0.01147,0.01186,0.00892,0.00987,43222422.0,430058.100205,3555
1584230400000,2020-03-15,FETUSDT,0.0112,0.013,0.01085,0.01147,38636324.1,452660.25214,2837
1584144000000,2020-03-14,FETUSDT,0.01246,0.01308,0.0107,0.01116,31329199.8,377504.605678,2851
1584057600000,2020-03-13,FETUSDT,0.01076,0.01403,0.00735,0.01262,87168729.5,958253.702386,8297
1583971200000,2020-03-12,FETUSDT,0.02842,0.0285,0.00958,0.01071,158404968.85,2798199.064137,19131
1583884800000,2020-03-11,FETUSDT,0.02882,0.03039,0.02625,0.0283,30469911.4,883256.86661,5928
1583798400000,2020-03-10,FETUSDT,0.02862,0.03,0.02751,0.02883,29725489.9,854335.22023,5777
1583712000000,2020-03-09,FETUSDT,0.03015,0.03101,0.02666,0.02859,44862919.39,1285801.8241796,6631
1583625600000,2020-03-08,FETUSDT,0.03531,0.03531,0.02995,0.02999,52677301.63,1684189.961514,8084
1583539200000,2020-03-07,FETUSDT,0.03714,0.03871,0.03481,0.03539,48979065.7,1819864.931108,6173
1583452800000,2020-03-06,FETUSDT,0.03652,0.03782,0.036,0.03714,39134472.7,1444179.746706,5469
1583366400000,2020-03-05,FETUSDT,0.03652,0.0378,0.03628,0.03638,19574336.4,726299.437211,3760
1583280000000,2020-03-04,FETUSDT,0.03394,0.03739,0.03381,0.03653,33220903.6,1190520.993352,7622
1583193600000,2020-03-03,FETUSDT,0.03482,0.03491,0.03337,0.03397,24350175.9,828186.835054,6846
1583107200000,2020-03-02,FETUSDT,0.03234,0.03535,0.03209,0.03483,37538705.1,1267200.735315,7793
1583020800000,2020-03-01,FETUSDT,0.03217,0.03344,0.03171,0.03232,38583440.7,1256586.872863,7923
1582934400000,2020-02-29,FETUSDT,0.03242,0.03473,0.03186,0.03215,39906722.9,1312603.026668,7310
1582848000000,2020-02-28,FETUSDT,0.03275,0.03383,0.0307,0.03242,33576867.4,1085660.038274,5940
1582761600000,2020-02-27,FETUSDT,0.03254,0.03498,0.03067,0.03278,40552460.4,1357403.028341,7529
1582675200000,2020-02-26,FETUSDT,0.03755,0.03809,0.03064,0.03268,52582920.7,1798023.389872,8839
1582588800000,2020-02-25,FETUSDT,0.0406,0.04078,0.03703,0.03761,42624382.7,1655539.907068,8218
1582502400000,2020-02-24,FETUSDT,0.04338,0.04394,0.03975,0.04061,45735723.7,1898788.496915,8150
1582416000000,2020-02-23,FETUSDT,0.04199,0.0436,0.04196,0.04342,49496539.6,2122232.625387,7622
1582329600000,2020-02-22,FETUSDT,0.04232,0.04245,0.04078,0.04199,51335063.1,2145209.533343,7573
1582243200000,2020-02-21,FETUSDT,0.0411,0.04355,0.04072,0.04205,47709691.5,2024117.305419,7082
1582156800000,2020-02-20,FETUSDT,0.04209,0.04265,0.04,0.04101,39410051.5,1633583.717023,6812
1582070400000,2020-02-19,FETUSDT,0.04772,0.04795,0.04104,0.04213,46749739.9,2134646.605119,7669
1581984000000,2020-02-18,FETUSDT,0.04586,0.04823,0.04445,0.04787,45970733.7,2139365.127742,8331
1581897600000,2020-02-17,FETUSDT,0.04631,0.04666,0.04157,0.0458,50693844.4,2227496.250311,8510
1581811200000,2020-02-16,FETUSDT,0.04983,0.0524,0.04268,0.0465,58351107.5,2787120.06679,9992
1581724800000,2020-02-15,FETUSDT,0.05426,0.057,0.04832,0.04983,56619732.1,2990862.396445,9274
1581638400000,2020-02-14,FETUSDT,0.0544,0.05506,0.0505,0.05425,47269405.1,2530377.4709,8259
1581552000000,2020-02-13,FETUSDT,0.05301,0.0558,0.04925,0.05431,51524013.2,2701559.396701,9545
1581465600000,2020-02-12,FETUSDT,0.05122,0.05518,0.05019,0.05301,55931590.8,2965496.107516,11246
1581379200000,2020-02-11,FETUSDT,0.04853,0.05198,0.04676,0.05124,54829189.4,2736542.32257,10667
1581292800000,2020-02-10,FETUSDT,0.04945,0.04951,0.04474,0.04853,50727997.3,2390779.380022,9370
1581206400000,2020-02-09,FETUSDT,0.04483,0.05,0.04451,0.04946,50772634.0,2382859.402345,9724
1581120000000,2020-02-08,FETUSDT,0.04663,0.0471,0.043,0.04483,36961901.1,1664804.73409,8304
1581033600000,2020-02-07,FETUSDT,0.04697,0.04944,0.04558,0.04669,52065289.9,2455531.713389,9505
1580947200000,2020-02-06,FETUSDT,0.04098,0.04749,0.04052,0.04684,70005396.8,3068033.398007,13326
1580860800000,2020-02-05,FETUSDT,0.04119,0.04178,0.04004,0.04095,51881282.8,2123593.074418,8251
1580774400000,2020-02-04,FETUSDT,0.0411,0.04272,0.03942,0.04117,45756578.8,1875014.908592,7660
1580688000000,2020-02-03,FETUSDT,0.03939,0.04112,0.03903,0.04111,36619792.6,1459503.541968,7796
1580601600000,2020-02-02,FETUSDT,0.0386,0.04029,0.03785,0.0394,36092415.0,1415959.507581,7616
1580515200000,2020-02-01,FETUSDT,0.0389,0.03945,0.0379,0.03862,34464424.5,1333806.736746,5669
1580428800000,2020-01-31,FETUSDT,0.03837,0.03898,0.03751,0.0389,35769624.9,1370955.331949,7195
1580342400000,2020-01-30,FETUSDT,0.03698,0.0391,0.03621,0.0383,37129415.2,1406828.686442,6990
1580256000000,2020-01-29,FETUSDT,0.0377,0.03795,0.0369,0.03698,35117278.1,1314955.110051,7045
1580169600000,2020-01-28,FETUSDT,0.03892,0.03966,0.0372,0.03767,38248559.1,1458471.99738,7346
1580083200000,2020-01-27,FETUSDT,0.03901,0.03955,0.03875,0.03892,35556384.2,1390978.067362,7722
1579996800000,2020-01-26,FETUSDT,0.03985,0.04053,0.0385,0.03889,34305760.4,1361434.573857,6746
1579910400000,2020-01-25,FETUSDT,0.03893,0.0409,0.03803,0.03989,39111811.7,1540711.191317,8196
1579824000000,2020-01-24,FETUSDT,0.03777,0.03929,0.0368,0.03893,35827414.9,1359670.860858,6848
1579737600000,2020-01-23,FETUSDT,0.03953,0.03976,0.03709,0.03775,32755381.6,1247692.457551,7995
1579651200000,2020-01-22,FETUSDT,0.03798,0.03989,0.03772,0.03952,35758005.1,1380528.552637,6772
1579564800000,2020-01-21,FETUSDT,0.0374,0.039,0.03713,0.03802,35310804.2,1344147.1637,7200
1579478400000,2020-01-20,FETUSDT,0.03771,0.03803,0.0364,0.03734,36097815.0,1352244.072301,7158
1579392000000,2020-01-19,FETUSDT,0.04115,0.04115,0.0362,0.03771,37177795.9,1429196.721743,9016
1579305600000,2020-01-18,FETUSDT,0.0422,0.04232,0.04062,0.04109,36008780.0,1482481.247558,7684
1579219200000,2020-01-17,FETUSDT,0.03975,0.04289,0.03911,0.0422,47293870.5,1923763.92784,9089
1579132800000,2020-01-16,FETUSDT,0.04005,0.0404,0.03882,0.03962,33754861.6,1332570.917338,7569
1579046400000,2020-01-15,FETUSDT,0.03899,0.04095,0.0388,0.04001,31846389.9,1274260.877129,8994
1578960000000,2020-01-14,FETUSDT,0.0407,0.0407,0.03829,0.03899,47659813.1,1869963.492581,10538
1578873600000,2020-01-13,FETUSDT,0.0398,0.04198,0.03852,0.04063,31765690.2,1283057.298013,7668
1578787200000,2020-01-12,FETUSDT,0.03774,0.03987,0.03744,0.03987,63155272.3,2433211.020674,13313
1578700800000,2020-01-11,FETUSDT,0.0361,0.03961,0.03605,0.03779,55569199.6,2077040.899109,9721
1578614400000,2020-01-10,FETUSDT,0.03749,0.0375,0.03588,0.03619,14366760.4,523532.852517,3469
1578528000000,2020-01-09,FETUSDT,0.03686,0.03874,0.03648,0.0374,33356944.3,1248509.508623,6132
1578441600000,2020-01-08,FETUSDT,0.03736,0.03795,0.03594,0.03686,35717356.5,1318609.455786,7506
1578355200000,2020-01-07,FETUSDT,0.03951,0.03957,0.03713,0.0372,37420845.9,1426205.780183,8014
1578268800000,2020-01-06,FETUSDT,0.03844,0.04025,0.03831,0.03949,34933787.7,1374812.219999,6737
1578182400000,2020-01-05,FETUSDT,0.04027,0.04095,0.0381,0.03847,23547132.8,929368.417852,6042
1578096000000,2020-01-04,FETUSDT,0.03919,0.04248,0.039,0.04027,33250936.0,1353676.71602,7172
1578009600000,2020-01-03,FETUSDT,0.03645,0.0396,0.03556,0.03906,27496334.2,1052864.810901,6703
1577923200000,2020-01-02,FETUSDT,0.03852,0.03918,0.036,0.03642,30680298.8,1163351.849515,6396
1577836800000,2020-01-01,FETUSDT,0.03723,0.03967,0.03708,0.03832,20204234.8,780208.131366,5269
1577750400000,2019-12-31,FETUSDT,0.04045,0.04079,0.037,0.0371,21568850.8,830737.402359,5641
1577664000000,2019-12-30,FETUSDT,0.04295,0.04345,0.04,0.0406,30810470.1,1278286.207476,7522
1577577600000,2019-12-29,FETUSDT,0.0453,0.0463,0.0419,0.04297,13249200.2,581695.872485,3638
1577491200000,2019-12-28,FETUSDT,0.0442,0.04666,0.04359,0.0453,12681162.3,573268.931659,3478
1577404800000,2019-12-27,FETUSDT,0.04498,0.04556,0.04303,0.04425,13773783.6,611682.426094,3084
1577318400000,2019-12-26,FETUSDT,0.04577,0.04688,0.04414,0.04496,36425623.2,1651066.395251,6700
1577232000000,2019-12-25,FETUSDT,0.04848,0.04888,0.04471,0.04577,52451273.3,2470985.03523,8844
1577145600000,2019-12-24,FETUSDT,0.04902,0.04992,0.0476,0.04847,32274160.9,1568487.78179,7047
1577059200000,2019-12-23,FETUSDT,0.05,0.05148,0.04818,0.04919,32460529.1,1627032.869925,6762
1576972800000,2019-12-22,FETUSDT,0.05014,0.0522,0.04905,0.04996,67138620.5,3382246.821626,10928
1576886400000,2019-12-21,FETUSDT,0.05374,0.05506,0.0495,0.05012,62627249.7,3285852.956968,10778
1576800000000,2019-12-20,FETUSDT,0.05169,0.05596,0.05,0.05374,104546837.7,5520075.827237,15369
1576713600000,2019-12-19,FETUSDT,0.0489,0.05229,0.0461,0.05169,151625125.2,7356426.964909,20883
1576627200000,2019-12-18,FETUSDT,0.05035,0.05245,0.04252,0.04886,206705175.9,10005938.796533,28007
1576540800000,2019-12-17,FETUSDT,0.05074,0.0555,0.04805,0.05052,223631214.0,11612762.861117,32358
1576454400000,2019-12-16,FETUSDT,0.04795,0.05373,0.04586,0.05071,134323975.2,6751754.708646,22061
1576368000000,2019-12-15,FETUSDT,0.04586,0.04798,0.04401,0.04795,20871255.7,960784.891989,5427
1576281600000,2019-12-14,FETUSDT,0.05117,0.05323,0.0448,0.04585,46289763.9,2297012.32647,10964
1576195200000,2019-12-13,FETUSDT,0.052,0.0544,0.05012,0.05118,65516957.0,3444959.256411,12233
1576108800000,2019-12-12,FETUSDT,0.05378,0.05421,0.04945,0.05188,96673017.8,4959588.312613,17754
1576022400000,2019-12-11,FETUSDT,0.04942,0.05786,0.04903,0.05377,123837031.0,6690385.902836,22770
1575936000000,2019-12-10,FETUSDT,0.06434,0.06443,0.04673,0.04942,72351356.7,3850859.563722,19013
1575849600000,2019-12-09,FETUSDT,0.06586,0.06989,0.06241,0.06441,47175821.1,3107996.216857,13736
1575763200000,2019-12-08,FETUSDT,0.06887,0.07191,0.064,0.06571,87203553.7,5867873.8170616,19865
1575676800000,2019-12-07,FETUSDT,0.05702,0.07049,0.05609,0.06898,89589793.14,5713296.859884,19885
1575590400000,2019-12-06,FETUSDT,0.05177,0.0586,0.05061,0.0571,51304907.8,2783544.188191,11521
1575504000000,2019-12-05,FETUSDT,0.05593,0.05609,0.05045,0.05177,105615006.3,5579829.536521,19018
1575417600000,2019-12-04,FETUSDT,0.06194,0.06219,0.05555,0.05599,108364784.3,6335938.907472,19246
1575331200000,2019-12-03,FETUSDT,0.06325,0.065,0.0592,0.06202,98917702.95,6086987.610145,19839
1575244800000,2019-12-02,FETUSDT,0.05601,0.06377,0.055,0.06326,57432915.06,3486388.749379,14593
1575158400000,2019-12-01,FETUSDT,0.06064,0.06078,0.05206,0.056,73344990.8,4082069.663397,16762
1575072000000,2019-11-30,FETUSDT,0.05536,0.06251,0.05453,0.06061,96199582.77,5655403.102641,20379
1574985600000,2019-11-29,FETUSDT,0.05346,0.0579,0.0517,0.05511,104542230.5,5741593.276058,17892
1574899200000,2019-11-28,FETUSDT,0.05591,0.06135,0.05252,0.05357,154090180.23,8750131.0000377,26786
1574812800000,2019-11-27,FETUSDT,0.04923,0.057,0.0425,0.05594,165386961.39,8042537.9166273,25796
1574726400000,2019-11-26,FETUSDT,0.04635,0.0519,0.04335,0.04927,142576426.7,6712624.371636,22343
1574640000000,2019-11-25,FETUSDT,0.03705,0.04766,0.0347,0.04635,186877296.7,7639184.13084,21377
1574553600000,2019-11-24,FETUSDT,0.03913,0.04011,0.03517,0.03709,133481548.1,5046357.949283,16136
1574467200000,2019-11-23,FETUSDT,0.03456,0.03945,0.03382,0.03913,128717242.5,4759955.686087,13085
1574380800000,2019-11-22,FETUSDT,0.03937,0.03999,0.03217,0.03461,148974377.73,5451974.371867,15893
1574294400000,2019-11-21,FETUSDT,0.0403,0.0425,0.03612,0.03937,98621241.5,3839186.859315,13039
1574208000000,2019-11-20,FETUSDT,0.04286,0.04441,0.04016,0.04031,29670614.6,1261778.323206,4443
1574121600000,2019-11-19,FETUSDT,0.04249,0.04344,0.04002,0.04286,127769998.3,5369567.41653,13901
1574035200000,2019-11-18,FETUSDT,0.04568,0.04671,0.0421,0.04257,133538004.1,5939019.489573,16025
1573948800000,2019-11-17,FETUSDT,0.04938,0.04946,0.0447,0.04569,141100047.7,6662421.253165,18002
1573862400000,2019-11-16,FETUSDT,0.04625,0.051,0.0462,0.04935,184800665.5,8925758.954805,22806
1573776000000,2019-11-15,FETUSDT,0.04372,0.04879,0.0428,0.04623,167667920.12,7618107.9260748,20332
1573689600000,2019-11-14,FETUSDT,0.04199,0.0439,0.0408,0.04378,86108529.1,3649519.45898,9634
1573603200000,2019-11-13,FETUSDT,0.04046,0.04267,0.04009,0.04198,78673319.9,3267724.685717,7145
1573516800000,2019-11-12,FETUSDT,0.04072,0.04152,0.03916,0.04034,67130085.8,2717053.654256,6846
1573430400000,2019-11-11,FETUSDT,0.04041,0.041,0.03844,0.04073,54213734.9,2168099.477721,6125
1573344000000,2019-11-10,FETUSDT,0.04003,0.0408,0.03956,0.04049,43405097.1,1740147.107639,5502
1573257600000,2019-11-09,FETUSDT,0.03901,0.04006,0.0387,0.03998,65257215.5,2572289.304019,6195
1573171200000,2019-11-08,FETUSDT,0.04174,0.04196,0.038,0.03901,68353722.7,2738665.257064,7326
1573084800000,2019-11-07,FETUSDT,0.04245,0.0427,0.04,0.04174,72628699.3,3000321.843636,7557
1572998400000,2019-11-06,FETUSDT,0.04277,0.04452,0.042,0.04246,67881746.91,2911694.542996,8086
1572912000000,2019-11-05,FETUSDT,0.04221,0.04298,0.04,0.04267,72453257.2,3014332.858919,8760
1572825600000,2019-11-04,FETUSDT,0.0403,0.043,0.03993,0.04229,68852785.3,2882865.970296,9726
1572739200000,2019-11-03,FETUSDT,0.03869,0.04047,0.03843,0.04025,41932593.0,1650589.473111,6569
1572652800000,2019-11-02,FETUSDT,0.03878,0.03966,0.03821,0.03871,47812126.5,1860115.271668,7120
1572566400000,2019-11-01,FETUSDT,0.03776,0.03882,0.03713,0.03876,36120845.9,1366197.956921,5735
1572480000000,2019-10-31,FETUSDT,0.03904,0.03943,0.03702,0.03776,25661774.3,985933.307054,4659
1572393600000,2019-10-30,FETUSDT,0.04109,0.0412,0.03844,0.03908,46363110.5,1833720.593926,6037
1572307200000,2019-10-29,FETUSDT,0.0395,0.04212,0.0389,0.0411,41279626.9,1666498.895189,7216
1572220800000,2019-10-28,FETUSDT,0.03999,0.0427,0.0394,0.03953,20538267.04,833650.912191,4267
1572134400000,2019-10-27,FETUSDT,0.03863,0.0409,0.03701,0.03999,25397880.0,984694.26914,4820
1572048000000,2019-10-26,FETUSDT,0.03828,0.03989,0.0372,0.0386,48761236.0,1876858.758476,6756
1571961600000,2019-10-25,FETUSDT,0.03632,0.03967,0.03553,0.0383,76764122.97,2863832.393596,7675
1571875200000,2019-10-24,FETUSDT,0.03598,0.03695,0.03524,0.03622,78775745.9,2854153.203631,6544
1571788800000,2019-10-23,FETUSDT,0.04071,0.04095,0.03489,0.03595,70658306.22,2684666.5156845,8489
1571702400000,2019-10-22,FETUSDT,0.0405,0.0412,0.04003,0.04073,55652464.9,2255773.98896,6842
1571616000000,2019-10-21,FETUSDT,0.0399,0.04154,0.0391,0.0405,55078222.99,2225077.427614,7435
1571529600000,2019-10-20,FETUSDT,0.0403,0.0405,0.0383,0.04,81497207.42,3219335.42438,11467
1571443200000,2019-10-19,FETUSDT,0.0393,0.0407,0.039,0.0403,59604192.08,2381088.663286,8118
1571356800000,2019-10-18,FETUSDT,0.0408,0.0419,0.0383,0.0395,52186828.62,2113491.436028,6861
1571270400000,2019-10-17,FETUSDT,0.0399,0.0422,0.0397,0.0408,30607103.35,1261395.827851,6297
1571184000000,2019-10-16,FETUSDT,0.0437,0.0443,0.038,0.04,28341961.58,1175826.549569,9036
1571097600000,2019-10-15,FETUSDT,0.0459,0.0477,0.043,0.0437,39372004.77,1800130.193812,15297
1571011200000,2019-10-14,FETUSDT,0.0428,0.0533,0.0425,0.0459,76064615.17,3494001.832348,22307
1570924800000,2019-10-13,FETUSDT,0.0454,0.0454,0.0417,0.0428,43762596.16,1912456.01351,11583
1570838400000,2019-10-12,FETUSDT,0.0444,0.046,0.0431,0.0455,54669743.52,2449576.738512,14600
1570752000000,2019-10-11,FETUSDT,0.0439,0.0472,0.0418,0.0443,54719970.95,2423539.45184,20426
