Unix,Date,Symbol,Open,High,Low,Close,Volume ROSE,Volume USDT,tradecount
1659398400000,2022-08-02,ROSEUSDT,0.08051,0.08945,0.076,0.08624,419067640.9,34665147.376129,183090
1659312000000,2022-08-01,ROSEUSDT,0.08388,0.09334,0.07772,0.08049,466599970.1,39686931.074396,187488
1659225600000,2022-07-31,ROSEUSDT,0.08492,0.09549,0.08164,0.08384,748857483.5,65663939.095452,295858
1659139200000,2022-07-30,ROSEUSDT,0.07958,0.08846,0.07267,0.08487,720966489.9,57489803.068645,267970
1659052800000,2022-07-29,ROSEUSDT,0.07209,0.08626,0.06711,0.07957,1066680965.2,80101993.073707,344826
1658966400000,2022-07-28,ROSEUSDT,0.053,0.0728,0.05153,0.07208,995944902.7,62431787.784481,274362
1658880000000,2022-07-27,ROSEUSDT,0.04902,0.05303,0.04756,0.05301,182612324.6,9086929.006299,49152
1658793600000,2022-07-26,ROSEUSDT,0.04792,0.04909,0.04645,0.04903,158174345.0,7489293.52331,47729
1658707200000,2022-07-25,ROSEUSDT,0.05276,0.05332,0.04776,0.0479,218267194.7,10994427.625875,61627
1658620800000,2022-07-24,ROSEUSDT,0.05383,0.05626,0.05222,0.05277,193282297.1,10389285.496484,50890
1658534400000,2022-07-23,ROSEUSDT,0.05377,0.05558,0.05205,0.05384,142301574.1,7644472.604168,46290
1658448000000,2022-07-22,ROSEUSDT,0.05581,0.05824,0.05269,0.05377,185494934.1,10380783.086548,56674
1658361600000,2022-07-21,ROSEUSDT,0.05586,0.05687,0.05279,0.05581,228362439.6,12529514.224843,68285
1658275200000,2022-07-20,ROSEUSDT,0.06023,0.06279,0.0555,0.05588,243796999.4,14485772.634163,77303
1658188800000,2022-07-19,ROSEUSDT,0.05686,0.06152,0.05457,0.0602,326196435.0,19170423.109763,94980
1658102400000,2022-07-18,ROSEUSDT,0.05199,0.05844,0.05195,0.05686,310765206.7,17303003.993445,90921
1658016000000,2022-07-17,ROSEUSDT,0.05203,0.05383,0.05092,0.05199,179547842.2,9397435.132367,53886
1657929600000,2022-07-16,ROSEUSDT,0.05059,0.05297,0.0497,0.05202,124146541.9,6362638.335928,34422
1657843200000,2022-07-15,ROSEUSDT,0.04959,0.05224,0.04893,0.05061,197669753.3,10073425.878789,52053
1657756800000,2022-07-14,ROSEUSDT,0.04958,0.05033,0.04738,0.0496,169781444.0,8316903.736045,43177
1657670400000,2022-07-13,ROSEUSDT,0.04717,0.04962,0.04521,0.04959,174097050.3,8236794.241198,48831
1657584000000,2022-07-12,ROSEUSDT,0.04664,0.04844,0.04637,0.04715,116062995.4,5505433.854103,30947
1657497600000,2022-07-11,ROSEUSDT,0.05114,0.05115,0.0465,0.04663,132656897.3,6503073.928776,36039
1657411200000,2022-07-10,ROSEUSDT,0.05319,0.05401,0.05083,0.05111,114785923.8,5960746.357356,33883
1657324800000,2022-07-09,ROSEUSDT,0.05085,0.05424,0.05085,0.05318,132128244.5,7001479.565061,38820
1657238400000,2022-07-08,ROSEUSDT,0.05268,0.05433,0.05019,0.05084,185315633.7,9579558.910271,48208
1657152000000,2022-07-07,ROSEUSDT,0.05161,0.0534,0.0511,0.05266,152198137.6,7974645.853851,40861
1657065600000,2022-07-06,ROSEUSDT,0.04962,0.05218,0.04852,0.05161,149187537.2,7516980.209868,43495
1656979200000,2022-07-05,ROSEUSDT,0.05115,0.05174,0.04881,0.04962,162788162.9,8184769.491359,49369
1656892800000,2022-07-04,ROSEUSDT,0.04826,0.05154,0.04729,0.05117,143915509.7,7159179.618749,38778
1656806400000,2022-07-03,ROSEUSDT,0.04899,0.04916,0.04665,0.04823,144029917.6,6879915.110401,35368
1656720000000,2022-07-02,ROSEUSDT,0.04909,0.04973,0.04733,0.04894,144668161.4,7017466.561429,39310
1656633600000,2022-07-01,ROSEUSDT,0.04877,0.05078,0.04721,0.04908,214876630.1,10557205.580606,64986
1656547200000,2022-06-30,ROSEUSDT,0.05082,0.05096,0.04576,0.04876,199910810.6,9539238.040953,62262
1656460800000,2022-06-29,ROSEUSDT,0.05058,0.0516,0.04893,0.05082,185508453.7,9318377.066047,57314
1656374400000,2022-06-28,ROSEUSDT,0.05178,0.0539,0.04977,0.05055,200371825.1,10403578.722281,58702
1656288000000,2022-06-27,ROSEUSDT,0.05094,0.05377,0.04991,0.05172,222755625.0,11564135.576976,60531
1656201600000,2022-06-26,ROSEUSDT,0.05511,0.05668,0.05069,0.05098,239737804.9,13059196.112308,67237
1656115200000,2022-06-25,ROSEUSDT,0.0551,0.0567,0.05232,0.05509,279261432.5,15266494.883744,74328
1656028800000,2022-06-24,ROSEUSDT,0.05329,0.05676,0.05308,0.05508,290602127.5,15913803.306394,83129
1655942400000,2022-06-23,ROSEUSDT,0.05055,0.05398,0.05042,0.05327,294275928.8,15476092.575306,83698
1655856000000,2022-06-22,ROSEUSDT,0.05341,0.05587,0.04981,0.05054,524501277.0,27526557.709729,158887
1655769600000,2022-06-21,ROSEUSDT,0.0481,0.05489,0.04719,0.05339,460333987.3,23798419.852027,134882
1655683200000,2022-06-20,ROSEUSDT,0.04769,0.04969,0.04514,0.04814,229962722.7,10973074.306874,66183
1655596800000,2022-06-19,ROSEUSDT,0.04478,0.04848,0.04234,0.04771,255935501.9,11610071.517244,82966
1655510400000,2022-06-18,ROSEUSDT,0.04784,0.04875,0.04168,0.04479,276129277.3,12430268.55141,78638
1655424000000,2022-06-17,ROSEUSDT,0.04723,0.0498,0.04681,0.04782,164771382.7,7956530.540388,49513
1655337600000,2022-06-16,ROSEUSDT,0.05413,0.05494,0.046,0.0472,265980044.5,13258849.829235,81291
1655251200000,2022-06-15,ROSEUSDT,0.05077,0.0542,0.04591,0.05413,434112930.7,21218428.820108,134537
1655164800000,2022-06-14,ROSEUSDT,0.04891,0.05364,0.04555,0.05081,394679953.3,19885777.307994,113579
1655078400000,2022-06-13,ROSEUSDT,0.05319,0.05389,0.0435,0.04888,563757673.4,26794063.910852,154239
1654992000000,2022-06-12,ROSEUSDT,0.05783,0.05896,0.05237,0.05314,275819448.4,15222638.098169,83528
1654905600000,2022-06-11,ROSEUSDT,0.06241,0.0638,0.05681,0.05778,195804189.5,11786308.037748,63686
1654819200000,2022-06-10,ROSEUSDT,0.06598,0.06747,0.06131,0.06241,232062605.4,14884815.838495,75179
1654732800000,2022-06-09,ROSEUSDT,0.066,0.06817,0.065,0.06596,152002961.5,10104506.8508,53762
1654646400000,2022-06-08,ROSEUSDT,0.06954,0.07112,0.065,0.066,236452183.6,16092444.064088,76208
1654560000000,2022-06-07,ROSEUSDT,0.06822,0.07194,0.06243,0.06954,436324880.9,28886389.694131,138523
1654473600000,2022-06-06,ROSEUSDT,0.06662,0.0717,0.06639,0.06825,345410517.1,23897223.178415,108013
1654387200000,2022-06-05,ROSEUSDT,0.06827,0.06874,0.0662,0.06662,153790260.8,10357549.689197,53855
1654300800000,2022-06-04,ROSEUSDT,0.06623,0.06931,0.06479,0.06824,205173809.5,13804895.695569,72946
1654214400000,2022-06-03,ROSEUSDT,0.06854,0.06872,0.06331,0.06623,280983624.2,18494934.147161,94489
1654128000000,2022-06-02,ROSEUSDT,0.06773,0.06934,0.06572,0.06854,316540644.9,21344452.815373,112158
1654041600000,2022-06-01,ROSEUSDT,0.07927,0.07938,0.06537,0.06773,450993235.7,32968975.623902,170091
1653955200000,2022-05-31,ROSEUSDT,0.07244,0.082,0.06974,0.07921,509734728.4,37831581.803972,189558
1653868800000,2022-05-30,ROSEUSDT,0.06566,0.07349,0.06448,0.07242,362601036.8,25456752.512337,139512
1653782400000,2022-05-29,ROSEUSDT,0.06234,0.0657,0.06079,0.06567,196190400.7,12406568.22083,64960
1653696000000,2022-05-28,ROSEUSDT,0.06118,0.06295,0.06035,0.06231,193967575.0,11995915.469473,65054
1653609600000,2022-05-27,ROSEUSDT,0.06347,0.06471,0.05946,0.06115,358681177.9,22202097.282354,129863
1653523200000,2022-05-26,ROSEUSDT,0.06946,0.07603,0.06081,0.06354,650946265.0,44214508.734194,196770
1653436800000,2022-05-25,ROSEUSDT,0.06896,0.07131,0.0663,0.06945,424329483.1,29060866.828956,131577
1653350400000,2022-05-24,ROSEUSDT,0.06601,0.06938,0.06084,0.06897,360040194.7,23630004.448801,109755
1653264000000,2022-05-23,ROSEUSDT,0.06845,0.07232,0.06416,0.06603,422221517.0,29399354.653054,137944
1653177600000,2022-05-22,ROSEUSDT,0.06796,0.07006,0.0656,0.06847,203622340.0,13815569.413022,81505
1653091200000,2022-05-21,ROSEUSDT,0.06606,0.06947,0.06481,0.06798,412242358.3,27521104.537364,115038
1653004800000,2022-05-20,ROSEUSDT,0.07007,0.07178,0.063,0.06604,396500781.9,26770484.66634,129269
1652918400000,2022-05-19,ROSEUSDT,0.0684,0.073,0.06452,0.07003,483913926.0,33259315.639764,184877
1652832000000,2022-05-18,ROSEUSDT,0.08438,0.08678,0.06812,0.06842,354134113.5,26836490.362156,146315
1652745600000,2022-05-17,ROSEUSDT,0.07661,0.08765,0.07657,0.08439,321176705.8,26418360.062601,128092
1652659200000,2022-05-16,ROSEUSDT,0.08609,0.08641,0.07532,0.07653,312159752.1,24830485.115578,129598
1652572800000,2022-05-15,ROSEUSDT,0.07411,0.088,0.07021,0.08606,266683811.7,20646281.855013,108353
1652486400000,2022-05-14,ROSEUSDT,0.07049,0.07528,0.06319,0.07404,248854879.2,17171618.242086,103582
1652400000000,2022-05-13,ROSEUSDT,0.06542,0.08291,0.06429,0.07048,411248195.1,30759558.426623,171825
1652313600000,2022-05-12,ROSEUSDT,0.07863,0.08439,0.05513,0.06541,781798812.6,50062313.641693,260811
1652227200000,2022-05-11,ROSEUSDT,0.12811,0.13175,0.07475,0.07871,603377117.3,59504001.794985,278028
1652140800000,2022-05-10,ROSEUSDT,0.12119,0.145,0.11485,0.12805,339575980.6,44300439.684707,204482
1652054400000,2022-05-09,ROSEUSDT,0.14967,0.15232,0.12061,0.12136,258986660.8,35201685.268484,170909
1651968000000,2022-05-08,ROSEUSDT,0.15439,0.1629,0.14869,0.14965,138775998.0,21158500.104514,101844
1651881600000,2022-05-07,ROSEUSDT,0.16148,0.16217,0.1495,0.15433,79954654.8,12612757.839356,66789
1651795200000,2022-05-06,ROSEUSDT,0.16735,0.16857,0.15641,0.16154,128413674.6,20832371.994256,109008
1651708800000,2022-05-05,ROSEUSDT,0.18811,0.19,0.16155,0.16742,185895722.9,32464664.684425,141065
1651622400000,2022-05-04,ROSEUSDT,0.16849,0.18833,0.16756,0.18811,152049759.1,26804530.786719,117968
1651536000000,2022-05-03,ROSEUSDT,0.17034,0.17678,0.16502,0.1685,112223321.1,19223538.281026,93159
1651449600000,2022-05-02,ROSEUSDT,0.17775,0.18124,0.16379,0.1704,150419269.1,25871967.070115,122298
1651363200000,2022-05-01,ROSEUSDT,0.16643,0.18688,0.15945,0.17783,254802213.8,43557908.783961,177247
1651276800000,2022-04-30,ROSEUSDT,0.19728,0.19923,0.15361,0.16643,198673080.7,36095932.737817,168098
1651190400000,2022-04-29,ROSEUSDT,0.2141,0.21575,0.19341,0.19735,115256776.9,23640242.166233,104754
1651104000000,2022-04-28,ROSEUSDT,0.21888,0.2227,0.21126,0.21401,123398135.9,26825396.125772,114892
1651017600000,2022-04-27,ROSEUSDT,0.21147,0.23163,0.21002,0.21891,197669791.7,44180619.137651,179734
1650931200000,2022-04-26,ROSEUSDT,0.23311,0.2487,0.20625,0.21144,382317002.8,88331699.735446,364598
1650844800000,2022-04-25,ROSEUSDT,0.21617,0.24712,0.19878,0.23315,390856843.3,88104507.686437,325050
1650758400000,2022-04-24,ROSEUSDT,0.21858,0.22145,0.21419,0.21607,48577493.5,10564204.365705,46125
1650672000000,2022-04-23,ROSEUSDT,0.2179,0.22249,0.21621,0.21858,55506744.7,12198730.367973,52308
1650585600000,2022-04-22,ROSEUSDT,0.21806,0.2243,0.21609,0.2179,71276263.2,15644960.001615,71428
1650499200000,2022-04-21,ROSEUSDT,0.22907,0.23311,0.21218,0.21804,106899290.8,24169017.71535,104154
1650412800000,2022-04-20,ROSEUSDT,0.2373,0.24168,0.22262,0.22901,141907543.2,33058686.175639,137495
1650326400000,2022-04-19,ROSEUSDT,0.2312,0.2399,0.22779,0.2373,85005119.5,19818271.88855,85845
1650240000000,2022-04-18,ROSEUSDT,0.22138,0.2317,0.21178,0.23128,109461240.8,24138062.007238,113367
1650153600000,2022-04-17,ROSEUSDT,0.23206,0.234,0.22,0.22135,51928484.1,11902232.508239,50834
1650067200000,2022-04-16,ROSEUSDT,0.23266,0.23427,0.2266,0.23197,38644502.2,8932085.049595,46627
1649980800000,2022-04-15,ROSEUSDT,0.23164,0.23504,0.22855,0.23257,50994164.3,11846290.940254,55581
1649894400000,2022-04-14,ROSEUSDT,0.2409,0.25053,0.228,0.23164,123515919.8,29493295.795458,109751
1649808000000,2022-04-13,ROSEUSDT,0.23161,0.242,0.22739,0.2409,118028002.5,27800718.817158,110000
1649721600000,2022-04-12,ROSEUSDT,0.22612,0.245,0.22019,0.23151,146092352.2,34008474.683273,150321
1649635200000,2022-04-11,ROSEUSDT,0.25218,0.25547,0.22148,0.22617,169235845.6,40400301.254312,168766
1649548800000,2022-04-10,ROSEUSDT,0.26409,0.26586,0.25111,0.25206,112584867.1,29221478.755596,108866
1649462400000,2022-04-09,ROSEUSDT,0.25307,0.2699,0.25263,0.26406,151143101.8,39510120.679283,153420
1649376000000,2022-04-08,ROSEUSDT,0.25701,0.27589,0.24926,0.25308,303564623.2,80087658.639127,276178
1649289600000,2022-04-07,ROSEUSDT,0.2413,0.26365,0.2365,0.25708,325307423.9,82191625.235146,323281
1649203200000,2022-04-06,ROSEUSDT,0.29923,0.321,0.23538,0.24128,431247765.5,121386242.664523,455772
1649116800000,2022-04-05,ROSEUSDT,0.3092,0.33075,0.29599,0.29919,286619685.9,90641570.351254,335100
1649030400000,2022-04-04,ROSEUSDT,0.3062,0.3185,0.2855,0.3092,374697741.3,113953711.749623,434815
1648944000000,2022-04-03,ROSEUSDT,0.268,0.31313,0.26453,0.3062,264313978.8,77355124.320052,286867
1648857600000,2022-04-02,ROSEUSDT,0.27726,0.2881,0.26519,0.26779,163772108.8,45749831.811174,181060
1648771200000,2022-04-01,ROSEUSDT,0.27062,0.28229,0.2574,0.27719,152860017.7,41239078.065663,160897
1648684800000,2022-03-31,ROSEUSDT,0.28429,0.29474,0.26675,0.2708,173878571.3,49104998.957573,202464
1648598400000,2022-03-30,ROSEUSDT,0.27294,0.2992,0.27032,0.28427,224071955.7,64486782.479327,268719
1648512000000,2022-03-29,ROSEUSDT,0.27019,0.28558,0.26437,0.27287,170690059.2,47055795.529217,193854
1648425600000,2022-03-28,ROSEUSDT,0.28788,0.29178,0.26693,0.27021,173096949.1,49298891.900985,206728
1648339200000,2022-03-27,ROSEUSDT,0.26484,0.29399,0.2608,0.28784,149751103.9,41346461.523487,174048
1648252800000,2022-03-26,ROSEUSDT,0.26106,0.2666,0.25385,0.26494,55972097.5,14707797.789918,59877
1648166400000,2022-03-25,ROSEUSDT,0.26597,0.27971,0.25602,0.26105,134015771.5,36330911.109514,138074
1648080000000,2022-03-24,ROSEUSDT,0.26506,0.272,0.26129,0.26597,105449378.7,28140360.292962,108330
1647993600000,2022-03-23,ROSEUSDT,0.25292,0.272,0.2484,0.265,170489270.8,44528073.192969,163504
1647907200000,2022-03-22,ROSEUSDT,0.23872,0.27678,0.23627,0.25292,267141570.8,69149060.91819,264678
1647820800000,2022-03-21,ROSEUSDT,0.23191,0.24254,0.22431,0.23888,118820889.4,27894789.125065,113957
1647734400000,2022-03-20,ROSEUSDT,0.24745,0.24878,0.22722,0.23189,114539899.6,27242836.51891,109853
1647648000000,2022-03-19,ROSEUSDT,0.22963,0.255,0.22867,0.24753,154981676.2,37606141.22706,148042
1647561600000,2022-03-18,ROSEUSDT,0.22599,0.23126,0.21786,0.2296,103690565.1,23198572.466186,87177
1647475200000,2022-03-17,ROSEUSDT,0.22837,0.22994,0.2221,0.22599,94843536.7,21417470.25323,81202
1647388800000,2022-03-16,ROSEUSDT,0.20955,0.23068,0.2065,0.22837,180348507.6,39244749.038786,134336
1647302400000,2022-03-15,ROSEUSDT,0.21394,0.21469,0.20229,0.2094,91543768.2,19090973.552811,75185
1647216000000,2022-03-14,ROSEUSDT,0.21318,0.21749,0.20556,0.21391,105177447.2,22324076.131222,83638
1647129600000,2022-03-13,ROSEUSDT,0.21757,0.22264,0.21035,0.21319,78599530.1,17019917.822018,65381
1647043200000,2022-03-12,ROSEUSDT,0.21656,0.22454,0.21603,0.21756,72652688.8,16072413.888337,58846
1646956800000,2022-03-11,ROSEUSDT,0.22697,0.23035,0.2163,0.21645,153369869.1,34284189.941591,110264
1646870400000,2022-03-10,ROSEUSDT,0.2398,0.24565,0.2194,0.22697,187131035.4,42495346.432007,134030
1646784000000,2022-03-09,ROSEUSDT,0.22264,0.249,0.22258,0.23988,220010094.1,52392985.886362,165177
1646697600000,2022-03-08,ROSEUSDT,0.21708,0.224,0.21306,0.22258,153065393.1,33543134.287213,111767
1646611200000,2022-03-07,ROSEUSDT,0.23477,0.23666,0.20711,0.21716,166807857.2,37617132.688231,124751
1646524800000,2022-03-06,ROSEUSDT,0.24298,0.24948,0.23226,0.2349,113269061.6,27236778.400491,94821
1646438400000,2022-03-05,ROSEUSDT,0.2374,0.24702,0.2312,0.2431,90386832.4,21668869.776014,74369
1646352000000,2022-03-04,ROSEUSDT,0.25039,0.25146,0.231,0.23739,156706346.9,37997778.683328,118390
1646265600000,2022-03-03,ROSEUSDT,0.26325,0.273,0.2425,0.25039,226562244.0,58380230.669467,174307
1646179200000,2022-03-02,ROSEUSDT,0.25963,0.27373,0.2525,0.26323,215711152.7,56618035.527185,174907
1646092800000,2022-03-01,ROSEUSDT,0.25711,0.27474,0.25107,0.25963,299671266.9,77785230.47376,223598
1646006400000,2022-02-28,ROSEUSDT,0.21346,0.2632,0.20925,0.25713,315932460.7,74970859.066601,223055
1645920000000,2022-02-27,ROSEUSDT,0.22935,0.23999,0.21201,0.2136,182312788.6,41084575.529801,125565
1645833600000,2022-02-26,ROSEUSDT,0.22646,0.24229,0.22353,0.22934,171616837.3,39892463.517398,122291
1645747200000,2022-02-25,ROSEUSDT,0.21407,0.23178,0.20662,0.2265,242035428.7,52734997.188284,154819
1645660800000,2022-02-24,ROSEUSDT,0.22159,0.22307,0.18174,0.21415,473167204.7,94422394.028411,280392
1645574400000,2022-02-23,ROSEUSDT,0.22984,0.24666,0.22067,0.22159,188955790.1,44309640.493511,132356
1645488000000,2022-02-22,ROSEUSDT,0.22357,0.23215,0.21148,0.2299,224887333.2,50002109.047799,146776
1645401600000,2022-02-21,ROSEUSDT,0.24391,0.26371,0.22134,0.22347,257674286.2,63247731.921516,190928
1645315200000,2022-02-20,ROSEUSDT,0.26382,0.26444,0.23801,0.24386,145558964.1,35876659.697071,115619
1645228800000,2022-02-19,ROSEUSDT,0.26822,0.27329,0.25395,0.26384,140318106.8,36917293.952851,133778
1645142400000,2022-02-18,ROSEUSDT,0.28778,0.29659,0.26469,0.26824,129345321.3,36367546.559314,123762
1645056000000,2022-02-17,ROSEUSDT,0.30832,0.31511,0.28024,0.28781,153687329.4,45953123.562712,149681
1644969600000,2022-02-16,ROSEUSDT,0.31826,0.32169,0.29922,0.30845,117619238.4,36394616.158533,103937
1644883200000,2022-02-15,ROSEUSDT,0.29236,0.31997,0.29197,0.3182,161923117.6,50119596.689426,141408
1644796800000,2022-02-14,ROSEUSDT,0.2895,0.29947,0.27602,0.29221,143628875.1,41287353.672485,122555
1644710400000,2022-02-13,ROSEUSDT,0.31304,0.31893,0.28713,0.28948,136298341.3,41149018.835755,118859
1644624000000,2022-02-12,ROSEUSDT,0.31721,0.3257,0.3,0.31305,133324484.8,41632309.300649,129344
1644537600000,2022-02-11,ROSEUSDT,0.34395,0.35263,0.30891,0.31736,163494232.0,54792554.961387,159268
1644451200000,2022-02-10,ROSEUSDT,0.3762,0.378,0.34011,0.344,200907159.6,72649733.400525,203134
1644364800000,2022-02-09,ROSEUSDT,0.36492,0.385,0.35661,0.37606,168815318.4,62999755.558635,168693
1644278400000,2022-02-08,ROSEUSDT,0.3826,0.38915,0.35344,0.36492,223666202.3,82541497.994337,227206
1644192000000,2022-02-07,ROSEUSDT,0.36536,0.39642,0.3526,0.3825,291541744.8,110167847.733651,282053
1644105600000,2022-02-06,ROSEUSDT,0.34951,0.36797,0.34288,0.3655,181397345.7,64388116.602793,164029
1644019200000,2022-02-05,ROSEUSDT,0.35579,0.375,0.34512,0.34951,237265461.9,85515491.642864,217909
1643932800000,2022-02-04,ROSEUSDT,0.33658,0.358,0.32131,0.35573,294241510.6,100448913.351287,234834
1643846400000,2022-02-03,ROSEUSDT,0.32805,0.33979,0.3083,0.33663,209995729.8,67292817.201921,176990
1643760000000,2022-02-02,ROSEUSDT,0.32724,0.35461,0.32024,0.32797,288278399.9,97297207.998477,247118
1643673600000,2022-02-01,ROSEUSDT,0.32267,0.34188,0.32,0.32723,172559990.9,56905653.33785,141247
1643587200000,2022-01-31,ROSEUSDT,0.31416,0.3287,0.29749,0.32271,182670289.2,56950899.018745,135473
1643500800000,2022-01-30,ROSEUSDT,0.32571,0.33271,0.30787,0.3142,132769209.4,42608238.323724,112491
1643414400000,2022-01-29,ROSEUSDT,0.31071,0.34262,0.30791,0.32561,250078729.4,81818057.433432,214393
1643328000000,2022-01-28,ROSEUSDT,0.31145,0.31578,0.289,0.31066,259490553.4,78998788.504086,202398
1643241600000,2022-01-27,ROSEUSDT,0.31396,0.32771,0.2951,0.31159,278583008.7,86083584.024288,223207
1643155200000,2022-01-26,ROSEUSDT,0.31754,0.365,0.30301,0.31398,574133413.7,189795441.639502,448567
1643068800000,2022-01-25,ROSEUSDT,0.32629,0.33955,0.30104,0.3176,457206259.1,145909633.813918,308196
1642982400000,2022-01-24,ROSEUSDT,0.35176,0.3519,0.288,0.32639,637360254.5,200405823.452116,443411
1642896000000,2022-01-23,ROSEUSDT,0.30736,0.37,0.30457,0.35176,532235377.3,180989345.882182,418791
1642809600000,2022-01-22,ROSEUSDT,0.36738,0.38696,0.28,0.30727,810410456.8,263721010.178363,607224
1642723200000,2022-01-21,ROSEUSDT,0.42034,0.43448,0.35322,0.36746,567430727.4,227185786.662695,538277
1642636800000,2022-01-20,ROSEUSDT,0.45372,0.48374,0.41,0.42051,440370233.2,199534257.807061,444497
1642550400000,2022-01-19,ROSEUSDT,0.48203,0.51423,0.45166,0.45374,409861369.8,194539826.800321,451419
1642464000000,2022-01-18,ROSEUSDT,0.49737,0.5335,0.45855,0.48197,429750807.9,209306344.385546,447080
1642377600000,2022-01-17,ROSEUSDT,0.523,0.54836,0.48352,0.49739,453788159.0,233124788.504119,497175
1642291200000,2022-01-16,ROSEUSDT,0.56528,0.56743,0.51723,0.52278,328109344.7,177511349.226912,362713
1642204800000,2022-01-15,ROSEUSDT,0.56536,0.598,0.55322,0.56529,336583782.0,193995788.520677,421195
1642118400000,2022-01-14,ROSEUSDT,0.49456,0.58054,0.4766,0.56536,480356717.1,253089672.853645,546324
1642032000000,2022-01-13,ROSEUSDT,0.51934,0.53897,0.47634,0.49505,462846718.9,234330970.313315,507285
1641945600000,2022-01-12,ROSEUSDT,0.44853,0.537,0.44321,0.5195,803182055.4,384212348.781876,858763
1641859200000,2022-01-11,ROSEUSDT,0.36117,0.45,0.36088,0.44858,581300975.4,237415453.011406,576329
1641772800000,2022-01-10,ROSEUSDT,0.33852,0.3698,0.30315,0.3612,310596740.6,105807765.916467,339852
1641686400000,2022-01-09,ROSEUSDT,0.3431,0.349,0.3183,0.33852,215396043.0,72095119.179838,194797
1641600000000,2022-01-08,ROSEUSDT,0.35758,0.387,0.333,0.34321,230446331.7,81902363.810343,248412
1641513600000,2022-01-07,ROSEUSDT,0.39722,0.40029,0.35,0.3578,256546519.9,94478635.527019,304911
1641427200000,2022-01-06,ROSEUSDT,0.38421,0.40755,0.35537,0.39731,297635661.0,113075671.922927,360047
1641340800000,2022-01-05,ROSEUSDT,0.40237,0.42567,0.34111,0.38414,271800363.6,105278334.020185,310212
1641254400000,2022-01-04,ROSEUSDT,0.426,0.44792,0.4,0.40237,190748524.3,81552961.292032,237491
1641168000000,2022-01-03,ROSEUSDT,0.4158,0.4401,0.39005,0.426,257422381.9,107406288.933436,338308
1641081600000,2022-01-02,ROSEUSDT,0.44562,0.44737,0.40623,0.41586,199745363.7,84605383.085049,265218
1640995200000,2022-01-01,ROSEUSDT,0.42794,0.4546,0.42537,0.44563,260690354.0,115340252.36336,334188
1640908800000,2021-12-31,ROSEUSDT,0.41304,0.4444,0.39142,0.42792,328968506.7,137993253.771877,386283
1640822400000,2021-12-30,ROSEUSDT,0.37788,0.429,0.36002,0.41308,322123420.2,130081846.423946,348986
1640736000000,2021-12-29,ROSEUSDT,0.34056,0.4064,0.34045,0.37785,429645407.8,163771937.051603,487032
1640649600000,2021-12-28,ROSEUSDT,0.34192,0.37083,0.32746,0.34086,225776899.6,78132257.488505,245687
1640563200000,2021-12-27,ROSEUSDT,0.36823,0.38556,0.34097,0.34192,210921680.4,77370162.820535,215210
1640476800000,2021-12-26,ROSEUSDT,0.34197,0.38,0.31333,0.36804,332595201.8,117144329.966649,364391
1640390400000,2021-12-25,ROSEUSDT,0.30501,0.355,0.30327,0.34178,210069054.0,69358539.72523,210404
1640304000000,2021-12-24,ROSEUSDT,0.31777,0.32984,0.30002,0.305,154851277.3,48624542.091491,140877
1640217600000,2021-12-23,ROSEUSDT,0.26996,0.32999,0.26601,0.31779,297297631.4,89454071.203914,300142
1640131200000,2021-12-22,ROSEUSDT,0.26146,0.286,0.25847,0.26996,142005554.8,38409206.060704,124354
1640044800000,2021-12-21,ROSEUSDT,0.25193,0.265,0.242,0.26146,121410774.4,31032236.498904,97682
1639958400000,2021-12-20,ROSEUSDT,0.26278,0.26535,0.239,0.25194,147455930.9,37035813.257269,119548
1639872000000,2021-12-19,ROSEUSDT,0.26237,0.277,0.25615,0.26274,113393509.7,29998516.965383,106292
1639785600000,2021-12-18,ROSEUSDT,0.25299,0.27,0.24445,0.26235,105803384.3,27392805.311409,101241
1639699200000,2021-12-17,ROSEUSDT,0.25977,0.269,0.24435,0.25333,141497550.2,36449651.668656,133644
1639612800000,2021-12-16,ROSEUSDT,0.27378,0.28585,0.25823,0.25976,178862748.7,49107538.919716,153925
1639526400000,2021-12-15,ROSEUSDT,0.27657,0.284,0.25,0.27377,237965657.6,64070025.487522,191249
1639440000000,2021-12-14,ROSEUSDT,0.2727,0.314,0.25969,0.27659,308810647.3,87395134.60325,289176
1639353600000,2021-12-13,ROSEUSDT,0.29665,0.34398,0.259,0.27237,525611155.0,157807803.559145,484752
1639267200000,2021-12-12,ROSEUSDT,0.26237,0.31587,0.2575,0.29671,268802240.8,77156823.136077,274041
1639180800000,2021-12-11,ROSEUSDT,0.23366,0.27498,0.23078,0.26206,171970061.2,43690654.259159,157681
1639094400000,2021-12-10,ROSEUSDT,0.24064,0.262,0.22974,0.23409,125567395.9,30292680.652807,112132
1639008000000,2021-12-09,ROSEUSDT,0.26446,0.26654,0.23361,0.24091,143024289.6,35689857.723396,119399
1638921600000,2021-12-08,ROSEUSDT,0.25458,0.275,0.235,0.26446,186765245.7,47207596.206243,137269
1638835200000,2021-12-07,ROSEUSDT,0.25914,0.2787,0.24519,0.25451,192153224.7,50852265.992058,169299
1638748800000,2021-12-06,ROSEUSDT,0.24449,0.26946,0.20457,0.25921,285508658.3,66609095.349053,201453
1638662400000,2021-12-05,ROSEUSDT,0.27376,0.28064,0.23579,0.24433,181847079.3,47110668.143447,137012
