Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1663113600000,2022-09-14,ETHUSDT,1574.4,1647.01,1552.38,1638.39,7.645.625.393,1.222.499.363.046.360,1088561
1663027200000,2022-09-13,ETHUSDT,1716.37,1760.51,1560.54,1574.4,11.345.497.256,18.719.674.396.495.500,1337439
1662940800000,2022-09-12,ETHUSDT,1766.12,1783.0,1693.0,1716.37,6.307.746.032,10.934.577.804.845,979874
1662854400000,2022-09-11,ETHUSDT,1774.12,1789.0,1720.1,1766.11,4.092.877.263,720.937.620.963.401,645729
1662768000000,2022-09-10,ETHUSDT,1718.24,1789.0,1706.03,1774.12,4.110.462.466,713.890.164.182.501,687951
1662681600000,2022-09-09,ETHUSDT,1635.37,1746.13,1630.51,1718.23,8.374.582.126,142.528.124.215.555,1066278
1662595200000,2022-09-08,ETHUSDT,1630.0,1663.56,1595.06,1635.37,6.451.240.085,105.055.182.240.818,1015658
1662508800000,2022-09-07,ETHUSDT,1559.01,1657.5,1490.66,1630.0,8.509.914.243,1.326.011.621.853.750,1132986
1662422400000,2022-09-06,ETHUSDT,1617.8,1687.4,1555.0,1559.01,10.107.228.578,1.650.513.284.852.840,1294086
1662336000000,2022-09-05,ETHUSDT,1579.29,1631.99,1556.56,1617.8,503.492.937,7.977.025.313.990.460,718867
1662249600000,2022-09-04,ETHUSDT,1557.45,1583.66,1540.66,1579.28,2.965.911.166,463.177.013.875.988,520856
1662163200000,2022-09-03,ETHUSDT,1575.35,1582.71,1534.28,1557.46,3.213.972.189,50.005.714.451.821.600,562893
1662076800000,2022-09-02,ETHUSDT,1586.17,1650.0,1546.41,1575.35,9.190.096.598,1.471.855.448.359.920,1160858
1661990400000,2022-09-01,ETHUSDT,1554.11,1599.0,1512.77,1586.16,728.710.482,1.133.222.116.032.770,1195229
1661904000000,2022-08-31,ETHUSDT,1524.59,1619.78,1524.59,1554.1,9.492.276.775,1.497.596.316.300.990,1471691
1661817600000,2022-08-30,ETHUSDT,1551.79,1606.13,1473.61,1524.59,10.030.750.172,15.516.258.389.383.200,1292499
1661731200000,2022-08-29,ETHUSDT,1426.76,1559.99,1422.08,1551.8,8.262.520.831,1.230.281.044.880.160,1099487
1661644800000,2022-08-28,ETHUSDT,1491.06,1511.0,1424.0,1426.76,5.448.464.486,8.056.160.007.392.250,756843
1661558400000,2022-08-27,ETHUSDT,1508.18,1518.42,1447.52,1491.06,7.561.366.768,1.125.859.038.154.530,1015752
1661472000000,2022-08-26,ETHUSDT,1695.11,1706.45,1486.85,1508.18,11.499.128.292,1.862.598.061.318.200,1488212
1661385600000,2022-08-25,ETHUSDT,1656.56,1722.0,1653.68,1695.11,603.090.713,1.023.691.864.190.430,869479
1661299200000,2022-08-24,ETHUSDT,1665.4,1694.13,1604.92,1656.56,7.446.676.078,1.228.169.659.887.390,993324
1661212800000,2022-08-23,ETHUSDT,1624.65,1676.07,1563.76,1665.41,940.246.932,1.528.222.432.851.830,1195279
1661126400000,2022-08-22,ETHUSDT,1618.13,1629.72,1529.92,1624.66,9.411.928.954,1.483.442.567.236.260,1193059
1661040000000,2022-08-21,ETHUSDT,1576.03,1646.52,1562.34,1618.13,7.806.626.062,1.255.041.865.224.430,1000876
1660953600000,2022-08-20,ETHUSDT,1609.0,1657.08,1523.67,1576.04,9.146.159.226,1.468.671.141.090.120,1130991
1660867200000,2022-08-19,ETHUSDT,1846.39,1848.0,1602.37,1609.01,14.198.269.515,24.471.479.730.058.900,1681256
1660780800000,2022-08-18,ETHUSDT,1834.24,1882.37,1821.25,1846.39,606.254.024,1.126.844.899.607.740,848806
1660694400000,2022-08-17,ETHUSDT,1876.67,1959.43,1818.74,1834.25,9.518.248.975,1.781.033.503.423.420,1179058
1660608000000,2022-08-16,ETHUSDT,1899.05,1915.0,1853.0,1876.67,6.227.291.499,1.173.013.843.338.040,908578
1660521600000,2022-08-15,ETHUSDT,1935.32,2012.47,1872.31,1899.06,9.491.623.305,18.242.030.919.956.600,1295615
1660435200000,2022-08-14,ETHUSDT,1983.55,2030.0,1906.0,1935.31,5.695.834.852,1.122.186.881.223.950,856767
1660348800000,2022-08-13,ETHUSDT,1958.28,2020.0,1946.5,1983.55,6.958.760.293,1.382.235.354.292.490,940869
1660262400000,2022-08-12,ETHUSDT,1880.19,1964.71,1853.06,1958.28,7.176.281.015,1.363.895.150.810.110,1027178
1660176000000,2022-08-11,ETHUSDT,1853.58,1942.0,1850.32,1880.19,11.052.619.009,2.093.718.964.800.630,1324999
1660089600000,2022-08-10,ETHUSDT,1702.76,1885.0,1656.78,1853.57,13.177.675.127,2.346.974.815.067.050,1590681
1660003200000,2022-08-09,ETHUSDT,1777.05,1790.83,1667.93,1702.76,8.181.711.019,14.066.718.170.856.700,1062267
1659916800000,2022-08-08,ETHUSDT,1700.2,1818.0,1693.87,1777.05,7.816.205.443,1.379.905.145.703.020,987727
1659830400000,2022-08-07,ETHUSDT,1690.6,1729.79,1668.0,1700.19,439.904.764,745.750.151.382.087,692491
1659744000000,2022-08-06,ETHUSDT,1736.81,1749.93,1685.26,1690.6,5.233.146.444,899.479.880.987.209,752873
1659657600000,2022-08-05,ETHUSDT,1607.97,1742.07,1605.64,1736.81,10.058.464.712,16.887.986.923.073.300,1404516
1659571200000,2022-08-04,ETHUSDT,1618.16,1662.79,1580.39,1607.96,735.552.181,11.906.505.051.489.400,1051634
1659484800000,2022-08-03,ETHUSDT,1630.91,1685.03,1589.71,1618.16,7.777.247.413,1.276.328.467.022.250,1112406
1659398400000,2022-08-02,ETHUSDT,1630.28,1678.0,1559.28,1630.91,10.819.645.104,1.745.550.410.998.940,1458878
1659312000000,2022-08-01,ETHUSDT,1678.12,1704.68,1606.12,1630.28,8.015.665.648,1.328.136.208.959.450,1029570
1659225600000,2022-07-31,ETHUSDT,1697.0,1754.69,1666.0,1678.12,6.963.268.079,1.186.613.538.121.660,886708
1659139200000,2022-07-30,ETHUSDT,1721.68,1744.85,1673.01,1697.0,7.351.325.286,1.257.726.968.665.850,1028313
1659052800000,2022-07-29,ETHUSDT,1724.52,1765.99,1655.02,1721.68,12.052.665.703,2.061.258.807.226.780,1439533
1658966400000,2022-07-28,ETHUSDT,1635.74,1784.79,1593.27,1724.52,157.814.507.555,2.644.280.824.310.780,1719118
1658880000000,2022-07-27,ETHUSDT,1449.12,1644.44,1420.83,1635.74,15.134.260.413,2.305.847.817.810.580,1547390
1658793600000,2022-07-26,ETHUSDT,1440.79,1454.11,1356.17,1449.12,11.996.437.408,16.849.285.093.995.700,1175787
1658707200000,2022-07-25,ETHUSDT,1597.7,1609.55,1435.58,1440.79,14.183.909.809,2.151.224.738.816.660,1407648
1658620800000,2022-07-24,ETHUSDT,1548.66,1664.34,1545.67,1597.7,10.099.358.997,16.162.890.776.288.700,1238522
1658534400000,2022-07-23,ETHUSDT,1535.27,1596.51,1488.0,1548.67,8.512.847.339,13.109.645.701.894.700,950665
1658448000000,2022-07-22,ETHUSDT,1575.45,1650.05,1516.11,1535.27,11.707.230.873,186.503.618.228.467,1295899
1658361600000,2022-07-21,ETHUSDT,1521.63,1605.98,1463.56,1575.45,12.473.274.963,18.978.333.009.977.600,1282430
1658275200000,2022-07-20,ETHUSDT,1542.33,1620.4,1484.23,1521.58,13.511.774.247,2.109.332.407.426.850,1506300
1658188800000,2022-07-19,ETHUSDT,1581.03,1631.0,1493.11,1542.32,18.460.486.816,2.856.463.586.860.900,1818358
1658102400000,2022-07-18,ETHUSDT,1338.65,1597.47,1336.07,1581.04,202.991.876.521,2.980.357.374.792.680,1750043
1658016000000,2022-07-17,ETHUSDT,1355.84,1387.0,1319.04,1338.65,12.462.028.795,16.870.643.776.984.100,1163593
1657929600000,2022-07-16,ETHUSDT,1231.25,1422.91,1191.23,1355.85,14.938.099.226,19.365.278.993.254.900,1678529
1657843200000,2022-07-15,ETHUSDT,1193.42,1287.82,1181.05,1231.25,14.660.372.584,17.940.587.287.845.200,1170632
1657756800000,2022-07-14,ETHUSDT,1115.01,1214.65,1072.11,1193.42,16.051.019.262,1.816.929.082.732.880,1611421
1657670400000,2022-07-13,ETHUSDT,1038.58,1119.18,1006.32,1115.0,20.356.058.299,2.158.672.347.758.070,1423956
1657584000000,2022-07-12,ETHUSDT,1096.37,1098.26,1033.46,1038.58,12.613.496.321,1.347.752.238.274.620,1142194
1657497600000,2022-07-11,ETHUSDT,1168.37,1171.29,1091.71,1096.4,12.016.523.048,13.707.096.307.961.100,1165044
1657411200000,2022-07-10,ETHUSDT,1217.02,1219.95,1153.0,1168.36,10.180.386.506,1.200.593.502.215.750,680105
1657324800000,2022-07-09,ETHUSDT,1214.03,1235.4,1204.67,1217.02,5.763.371.809,7.020.399.185.469.040,716361
1657238400000,2022-07-08,ETHUSDT,1237.49,1276.46,1193.15,1214.04,11.895.183.631,1.466.331.923.650.610,1233964
1657152000000,2022-07-07,ETHUSDT,1186.57,1254.29,1163.18,1237.49,1.001.316.079,12.081.603.863.383.100,877397
1657065600000,2022-07-06,ETHUSDT,1132.51,1205.0,1111.44,1186.57,12.117.680.757,1.388.074.909.874.990,1040498
1656979200000,2022-07-05,ETHUSDT,1151.01,1174.9,1076.34,1132.5,13.989.614.495,15.786.543.735.100.100,1130646
1656892800000,2022-07-04,ETHUSDT,1074.26,1160.9,1045.37,1151.0,11.501.089.861,1.266.934.953.326.420,842895
1656806400000,2022-07-03,ETHUSDT,1067.01,1088.34,1040.78,1074.26,6.447.463.337,686.056.543.195.206,562962
1656720000000,2022-07-02,ETHUSDT,1059.73,1078.88,1028.29,1067.01,7.148.120.804,7.528.136.870.277.100,608900
1656633600000,2022-07-01,ETHUSDT,1071.02,1117.0,1033.44,1059.73,15.622.551.439,1.669.000.120.550.040,1218279
1656547200000,2022-06-30,ETHUSDT,1100.21,1106.62,998.0,1071.01,14.206.703.656,1.481.000.138.963.280,1180758
1656460800000,2022-06-29,ETHUSDT,1144.05,1156.8,1087.42,1100.21,1.295.517.796,14.495.867.428.722.500,1145867
1656374400000,2022-06-28,ETHUSDT,1192.51,1237.99,1136.32,1144.05,11.040.652.211,1.314.982.778.267.400,952584
1656288000000,2022-06-27,ETHUSDT,1197.79,1238.93,1172.49,1192.51,8.687.342.061,1.047.407.117.877.670,794157
1656201600000,2022-06-26,ETHUSDT,1242.31,1280.0,1194.6,1197.79,884.184.273,1.094.067.725.453.470,812743
1656115200000,2022-06-25,ETHUSDT,1225.02,1256.77,1180.0,1242.36,8.619.866.177,1.048.516.642.219.450,824872
1656028800000,2022-06-24,ETHUSDT,1144.71,1245.43,1132.0,1225.02,1.337.137.483,1.589.113.478.228.710,1232149
1655942400000,2022-06-23,ETHUSDT,1050.19,1155.0,1045.3,1144.72,12.782.570.899,1.415.452.039.241.510,1031001
1655856000000,2022-06-22,ETHUSDT,1125.86,1127.33,1043.65,1050.19,13.069.598.593,142.043.370.191.995,1132300
1655769600000,2022-06-21,ETHUSDT,1128.24,1194.0,1109.23,1125.85,13.060.953.757,15.006.051.895.725.300,1295971
1655683200000,2022-06-20,ETHUSDT,1128.53,1170.0,1053.0,1128.24,17.217.729.132,1.910.020.862.813.680,1585055
1655596800000,2022-06-19,ETHUSDT,995.12,1158.62,936.15,1128.53,20.185.994.499,20.928.503.179.513.900,1796154
1655510400000,2022-06-18,ETHUSDT,1086.93,1097.58,881.56,995.13,23.089.835.187,22.633.993.967.537.200,1911260
1655424000000,2022-06-17,ETHUSDT,1068.5,1118.0,1051.11,1086.94,12.206.779.491,1.329.091.114.650.080,1118997
1655337600000,2022-06-16,ETHUSDT,1237.53,1257.85,1051.55,1068.5,14.473.868.304,1.649.596.819.734.230,1443117
1655251200000,2022-06-15,ETHUSDT,1208.9,1250.0,1014.4,1237.52,311.482.313.621,3.493.040.697.137.650,2868796
1655164800000,2022-06-14,ETHUSDT,1209.35,1268.45,1075.8,1208.9,271.649.380.131,3.217.818.700.124.190,2225812
1655078400000,2022-06-13,ETHUSDT,1434.84,1455.0,1165.45,1209.82,362.635.166.536,4.611.744.120.817.470,3047112
1654992000000,2022-06-12,ETHUSDT,1532.89,1547.0,1423.0,1434.84,156.322.537.018,2.311.178.755.269.470,1192382
1654905600000,2022-06-11,ETHUSDT,1662.91,1682.21,1496.74,1532.89,12.203.252.542,19.148.180.538.337.500,1030360
1654819200000,2022-06-10,ETHUSDT,1788.8,1804.32,1655.93,1662.91,95.503.579.239,16.483.044.104.463.100,990969
1654732800000,2022-06-09,ETHUSDT,1791.88,1833.0,1777.33,1788.81,5.353.109.618,9.632.455.508.431.590,528098
1654646400000,2022-06-08,ETHUSDT,1813.33,1838.77,1765.28,1791.88,9.415.101.373,16.968.746.143.843.400,820627
1654560000000,2022-06-07,ETHUSDT,1859.84,1874.98,1725.13,1813.33,13.975.982.288,2.491.786.694.534.080,1225296
1654473600000,2022-06-06,ETHUSDT,1806.22,1920.0,1804.35,1859.84,8.042.503.567,150.975.449.564.725,817039
1654387200000,2022-06-05,ETHUSDT,1804.58,1830.17,1773.05,1806.23,3.719.745.061,6.705.837.169.563.910,403935
1654300800000,2022-06-04,ETHUSDT,1775.13,1816.0,1748.43,1804.58,3.882.794.579,689.062.742.981.284,402734
1654214400000,2022-06-03,ETHUSDT,1834.09,1843.91,1737.0,1775.12,7.412.825.346,1.319.239.612.462.900,807046
1654128000000,2022-06-02,ETHUSDT,1817.96,1853.05,1782.42,1834.08,7.887.844.017,1.434.781.730.184.750,793304
1654041600000,2022-06-01,ETHUSDT,1941.9,1972.58,1763.75,1817.95,10.378.412.706,19.540.054.752.304.200,973159
1653955200000,2022-05-31,ETHUSDT,1998.78,2016.45,1925.0,1941.9,7.511.034.226,14.778.530.737.677.500,791367
1653868800000,2022-05-30,ETHUSDT,1813.64,2013.0,1803.18,1998.78,8.149.228.359,15.579.259.710.476.400,848129
1653782400000,2022-05-29,ETHUSDT,1792.21,1827.4,1759.96,1813.64,432.430.611,7.760.466.770.579.280,447003
1653696000000,2022-05-28,ETHUSDT,1727.26,1808.98,1722.26,1792.22,5.582.711.818,9.880.749.245.510.880,645423
1653609600000,2022-05-27,ETHUSDT,1792.24,1822.26,1703.0,1727.27,129.669.328.537,2.284.866.824.037.570,1226454
1653523200000,2022-05-26,ETHUSDT,1942.64,1966.01,1735.0,1792.23,116.874.057.514,2.157.585.473.515.410,1124028
1653436800000,2022-05-25,ETHUSDT,1979.4,2022.34,1934.61,1942.63,5.247.863.091,10.349.227.984.226.800,600224
1653350400000,2022-05-24,ETHUSDT,1973.33,1993.83,1913.02,1979.41,534.096.972,1.047.864.199.932.360,598082
1653264000000,2022-05-23,ETHUSDT,2043.19,2088.5,1957.12,1973.32,6.360.850.224,1.296.599.784.113.310,809254
1653177600000,2022-05-22,ETHUSDT,1975.06,2056.41,1966.33,2043.19,3.557.351.927,7.154.451.856.278.390,540257
1653091200000,2022-05-21,ETHUSDT,1959.08,1990.86,1937.36,1975.07,2.388.697.632,470.714.672.584.742,417873
1653004800000,2022-05-20,ETHUSDT,2019.55,2064.0,1923.0,1959.08,5.769.815.371,11.518.398.446.079.600,840589
1652918400000,2022-05-19,ETHUSDT,1915.11,2040.39,1903.18,2019.55,7.414.769.794,1.461.787.984.391.020,946509
1652832000000,2022-05-18,ETHUSDT,2090.72,2110.72,1908.0,1915.11,6.315.772.341,1.262.292.139.414.200,803676
1652745600000,2022-05-17,ETHUSDT,2023.66,2122.42,2008.0,2090.72,5.682.490.448,1.175.068.276.038.260,820184
1652659200000,2022-05-16,ETHUSDT,2145.29,2145.29,1979.12,2023.66,8.220.708.531,1.672.324.751.612.640,1046115
1652572800000,2022-05-15,ETHUSDT,2056.47,2167.0,2000.68,2145.29,5.143.982.587,1.067.795.595.552.430,677163
1652486400000,2022-05-14,ETHUSDT,2009.69,2070.06,1951.21,2056.48,5.637.883.078,1.136.170.835.745.810,794510
1652400000000,2022-05-13,ETHUSDT,1960.22,2147.54,1940.23,2009.69,11.340.423.387,2.355.144.482.314.060,1380079
1652313600000,2022-05-12,ETHUSDT,2084.99,2195.0,1800.0,1960.22,230.519.290.836,4.485.518.775.573.880,2958830
1652227200000,2022-05-11,ETHUSDT,2342.04,2451.37,2005.0,2084.99,202.286.483.806,4.605.757.119.998.090,2825340
1652140800000,2022-05-10,ETHUSDT,2229.0,2457.34,2200.0,2342.05,15.506.261.387,3.650.912.006.062.740,1851225
1652054400000,2022-05-09,ETHUSDT,2519.71,2530.78,2225.0,2228.55,15.749.249.793,37.256.766.331.362.900,1758980
1651968000000,2022-05-08,ETHUSDT,2635.35,2642.0,2484.0,2519.71,7.576.153.415,19.302.825.946.590.600,867730
1651881600000,2022-05-07,ETHUSDT,2692.86,2704.36,2584.75,2635.34,3.712.714.532,987.464.053.430.564,505005
1651795200000,2022-05-06,ETHUSDT,2747.96,2758.18,2632.95,2692.85,7.114.493.234,1.918.267.933.165.300,813458
1651708800000,2022-05-05,ETHUSDT,2940.65,2954.65,2683.0,2747.97,7.348.453.194,2.055.752.498.216.560,935371
1651622400000,2022-05-04,ETHUSDT,2781.7,2965.85,2771.74,2940.64,5.487.380.668,1.572.901.182.250.390,742950
1651536000000,2022-05-03,ETHUSDT,2856.54,2861.47,2755.19,2781.7,3.713.311.796,1.046.307.600.938.900,490176
1651449600000,2022-05-02,ETHUSDT,2824.81,2894.22,2778.78,2856.54,5.217.068.567,1.476.062.750.216.170,625431
1651363200000,2022-05-01,ETHUSDT,2726.67,2849.9,2716.13,2824.81,4.425.448.792,1.230.927.404.406.150,539462
1651276800000,2022-04-30,ETHUSDT,2817.13,2841.63,2709.26,2726.66,3.677.572.469,10.281.139.616.327.000,577285
1651190400000,2022-04-29,ETHUSDT,2936.92,2946.46,2776.63,2817.13,525.978.147,1.503.869.186.333.020,678273
1651104000000,2022-04-28,ETHUSDT,2888.95,2980.0,2853.83,2936.93,5.373.929.978,15.674.766.279.086.800,736818
1651017600000,2022-04-27,ETHUSDT,2809.68,2919.87,2794.46,2888.96,4.889.512.416,1.401.317.315.552.320,669916
1650931200000,2022-04-26,ETHUSDT,3006.63,3039.54,2767.0,2809.67,5.311.843.504,154.447.047.804.639,775652
1650844800000,2022-04-25,ETHUSDT,2920.99,3025.65,2797.01,3006.62,6.191.983.616,17.891.512.456.765.000,804935
1650758400000,2022-04-24,ETHUSDT,2933.04,2967.06,2912.09,2921.0,2.189.570.222,64.370.292.089.106,354013
1650672000000,2022-04-23,ETHUSDT,2962.39,2978.03,2913.89,2933.03,1.875.767.324,55.426.138.585.153,348435
1650585600000,2022-04-22,ETHUSDT,2983.57,3034.32,2930.35,2962.39,452.433.082,1.350.044.345.250.310,604084
1650499200000,2022-04-21,ETHUSDT,3076.03,3180.0,2942.31,2983.58,562.699.697,1.736.496.193.473.970,719659
1650412800000,2022-04-20,ETHUSDT,3101.74,3166.5,3036.45,3076.04,4.150.000.685,1.285.353.922.303.610,571292
1650326400000,2022-04-19,ETHUSDT,3055.56,3131.0,3030.34,3101.77,3.593.750.038,11.064.685.381.170.900,521060
1650240000000,2022-04-18,ETHUSDT,2988.07,3069.6,2883.22,3055.56,5.102.516.536,1.508.168.472.867.290,703622
1650153600000,2022-04-17,ETHUSDT,3059.3,3083.0,2981.7,2988.06,243.772.074,742.151.590.621.933,389959
1650067200000,2022-04-16,ETHUSDT,3040.57,3086.1,3010.03,3059.3,1.763.524.165,536.234.354.297.344,298000
1649980800000,2022-04-15,ETHUSDT,3021.98,3060.92,2993.13,3040.56,2.496.262.981,7.556.447.337.342.650,388136
1649894400000,2022-04-14,ETHUSDT,3118.28,3145.0,2976.3,3021.98,4.083.825.572,1.249.759.777.271.420,540399
1649808000000,2022-04-13,ETHUSDT,3027.65,3128.97,2996.86,3118.28,419.101.494,1.285.303.924.978.810,623328
1649721600000,2022-04-12,ETHUSDT,2979.75,3085.0,2950.0,3027.66,5.795.229.505,1.750.871.209.720.000,742214
1649635200000,2022-04-11,ETHUSDT,3203.04,3213.63,2950.0,2979.74,6.933.942.912,212.748.612.562.208,969832
1649548800000,2022-04-10,ETHUSDT,3258.57,3307.22,3193.0,3203.04,2.323.032.326,756.032.282.614.135,439811
1649462400000,2022-04-09,ETHUSDT,3192.39,3268.4,3181.28,3258.57,2.124.442.566,6.836.305.081.590.350,386154
1649376000000,2022-04-08,ETHUSDT,3227.2,3314.02,3173.52,3192.39,5.024.225.048,16.349.014.956.453.200,810752
1649289600000,2022-04-07,ETHUSDT,3168.52,3268.98,3143.15,3227.19,4.581.793.272,147.046.512.458.207,706382
1649203200000,2022-04-06,ETHUSDT,3407.0,3407.5,3162.39,3168.51,7.362.731.047,24.112.282.099.869.800,1098773
1649116800000,2022-04-05,ETHUSDT,3519.5,3555.0,3400.0,3406.99,3.977.827.437,1.383.264.215.874.240,674184
1649030400000,2022-04-04,ETHUSDT,3521.9,3547.0,3405.97,3519.5,4.499.841.586,1.564.866.359.686.710,810677
1648944000000,2022-04-03,ETHUSDT,3443.77,3580.34,3412.11,3521.91,3.815.817.683,13.346.717.168.922.300,619758
1648857600000,2022-04-02,ETHUSDT,3455.2,3532.2,3433.14,3443.77,499893.29,1.740.311.567.806.430,763785
1648771200000,2022-04-01,ETHUSDT,3281.51,3481.29,3210.68,3455.21,5.321.692.392,1.780.259.682.532.930,883079
1648684800000,2022-03-31,ETHUSDT,3385.8,3444.83,3261.35,3281.51,4.550.912.395,1.526.047.563.602.510,770564
1648598400000,2022-03-30,ETHUSDT,3400.51,3446.9,3331.84,3385.79,3.560.825.231,1.206.555.998.567.900,675015
1648512000000,2022-03-29,ETHUSDT,3332.91,3481.87,3329.68,3400.51,4.658.998.226,15.900.169.713.885.500,884317
1648425600000,2022-03-28,ETHUSDT,3295.65,3431.15,3275.01,3332.92,5.272.371.133,1.766.636.914.051.380,964079
1648339200000,2022-03-27,ETHUSDT,3145.01,3299.37,3126.02,3295.65,3.354.674.145,1.072.163.952.322.080,645675
1648252800000,2022-03-26,ETHUSDT,3102.13,3153.2,3084.9,3145.0,207.134.847,646.551.585.682.247,403089
1648166400000,2022-03-25,ETHUSDT,3110.75,3193.28,3076.0,3102.14,4.890.995.572,15.325.351.779.170.500,745999
1648080000000,2022-03-24,ETHUSDT,3035.99,3129.11,2999.11,3110.76,5.771.715.239,1.768.485.489.446.130,853822
1647993600000,2022-03-23,ETHUSDT,2969.64,3045.2,2920.65,3036.0,4.539.627.298,1.350.911.495.416.660,813052
1647907200000,2022-03-22,ETHUSDT,2890.03,3052.85,2886.43,2969.64,5.648.689.839,1.692.559.175.066.050,920670
1647820800000,2022-03-21,ETHUSDT,2861.39,2960.57,2829.81,2890.03,4.502.239.073,1.305.282.353.585.490,690648
1647734400000,2022-03-20,ETHUSDT,2950.85,2964.17,2817.21,2861.38,3.776.088.214,1.089.196.046.052.680,651827
1647648000000,2022-03-19,ETHUSDT,2938.84,2987.7,2890.86,2950.84,3.259.715.398,961.244.629.511.118,556406
1647561600000,2022-03-18,ETHUSDT,2811.91,2984.0,2765.59,2938.92,5.565.357.966,15.908.879.657.613.500,794774
1647475200000,2022-03-17,ETHUSDT,2773.8,2836.0,2746.42,2811.92,379.312.541,1.058.301.299.033.750,597885
1647388800000,2022-03-16,ETHUSDT,2617.74,2788.0,2603.38,2773.81,6.662.247.217,179.249.706.836.131,1055171
1647302400000,2022-03-15,ETHUSDT,2589.42,2669.0,2507.0,2617.73,4.612.023.014,1.189.436.494.535.530,686797
1647216000000,2022-03-14,ETHUSDT,2515.66,2609.6,2498.67,2589.41,3.866.301.912,9.914.799.730.914.940,609122
1647129600000,2022-03-13,ETHUSDT,2568.8,2603.32,2493.0,2515.65,3.169.421.601,8.117.750.815.579.930,444352
1647043200000,2022-03-12,ETHUSDT,2556.86,2616.79,2553.39,2568.8,2.192.365.711,567.134.036.896.676,327122
1646956800000,2022-03-11,ETHUSDT,2606.69,2676.78,2522.57,2556.86,4.945.836.568,12.810.609.138.355.100,684407
1646870400000,2022-03-10,ETHUSDT,2726.98,2733.25,2550.27,2606.7,5.590.299.377,1.460.470.256.475.730,740676
1646784000000,2022-03-09,ETHUSDT,2575.98,2775.85,2567.7,2726.98,5.627.717.403,1.524.779.168.022.150,840331
1646697600000,2022-03-08,ETHUSDT,2491.12,2624.0,2480.15,2575.97,5.616.597.421,1.438.848.034.008.700,812094
1646611200000,2022-03-07,ETHUSDT,2551.3,2649.0,2445.0,2491.12,6.201.716.787,15.756.589.621.356.400,870430
1646524800000,2022-03-06,ETHUSDT,2665.16,2676.29,2535.0,2551.29,3.364.879.099,881.200.532.285.509,528787
1646438400000,2022-03-05,ETHUSDT,2622.11,2685.12,2589.38,2665.15,2.687.303.036,709.708.518.862.464,531829
1646352000000,2022-03-04,ETHUSDT,2834.0,2836.17,2573.0,2622.1,5.561.787.588,14.992.822.074.827.900,934846
1646265600000,2022-03-03,ETHUSDT,2947.31,2970.97,2785.0,2833.99,4.461.922.353,1.282.099.960.458.340,770738
1646179200000,2022-03-02,ETHUSDT,2976.33,3043.91,2914.21,2947.3,6.146.237.461,1.828.572.588.461.250,1050193
1646092800000,2022-03-01,ETHUSDT,2920.83,3037.94,2854.09,2976.33,6.739.016.976,19.837.386.480.916.200,1237486
1646006400000,2022-02-28,ETHUSDT,2616.79,2951.6,2568.62,2920.95,7.337.944.488,2.004.492.152.838.270,1203874
1645920000000,2022-02-27,ETHUSDT,2779.47,2836.33,2557.98,2616.79,6.501.987.785,1.757.950.720.803.780,1149184
1645833600000,2022-02-26,ETHUSDT,2768.05,2878.0,2727.5,2779.47,4.184.852.529,11.693.154.778.095,781683
1645747200000,2022-02-25,ETHUSDT,2596.26,2834.97,2571.72,2768.49,6.793.941.762,18.187.780.146.036.100,1102014
1645660800000,2022-02-24,ETHUSDT,2579.7,2740.0,2300.0,2596.2,13.957.327.753,34.177.155.841.870.200,1774038
1645574400000,2022-02-23,ETHUSDT,2636.28,2753.55,2575.83,2579.71,5.044.701.412,1.347.740.672.085.340,839481
1645488000000,2022-02-22,ETHUSDT,2568.03,2665.74,2500.0,2636.29,6.926.394.942,17.874.361.576.082.600,1047915
1645401600000,2022-02-21,ETHUSDT,2621.99,2759.51,2558.0,2568.02,7.618.389.858,20.300.197.051.472.300,1116485
1645315200000,2022-02-20,ETHUSDT,2763.63,2764.64,2576.0,2621.99,386.384.904,1.023.095.361.857.720,615990
1645228800000,2022-02-19,ETHUSDT,2779.3,2830.96,2694.45,2763.63,2.938.380.025,8.123.999.915.545.290,474447
1645142400000,2022-02-18,ETHUSDT,2891.88,2943.97,2750.0,2779.48,5.029.774.069,1.428.246.802.953.180,742459
1645056000000,2022-02-17,ETHUSDT,3122.31,3160.0,2851.55,2891.87,4.886.932.624,1.467.352.492.887.890,840552
1644969600000,2022-02-16,ETHUSDT,3183.53,3186.77,3044.03,3122.3,3.199.976.244,999.219.896.168.787,633447
1644883200000,2022-02-15,ETHUSDT,2929.75,3196.19,2912.06,3183.52,448.971.754,13.810.947.462.108.100,795924
1644796800000,2022-02-14,ETHUSDT,2871.14,2964.97,2829.01,2929.75,381.778.238,1.107.566.192.889.650,607853
1644710400000,2022-02-13,ETHUSDT,2918.58,2954.4,2836.7,2871.13,2.427.513.547,705.260.941.483.037,444540
1644624000000,2022-02-12,ETHUSDT,2927.54,2985.98,2858.3,2918.88,3.362.503.131,9.814.320.457.033.530,608416
1644537600000,2022-02-11,ETHUSDT,3072.36,3138.62,2879.0,2927.54,4.620.258.751,14.042.384.085.178.400,912879
1644451200000,2022-02-10,ETHUSDT,3243.6,3283.66,3056.74,3072.49,5.782.128.383,1.839.815.885.635.630,1039160
1644364800000,2022-02-09,ETHUSDT,3116.69,3269.7,3055.0,3243.94,3.702.678.913,11.714.456.639.642.200,738015
