Unix,Date,Symbol,Open,High,Low,Close,Volume ALICE,Volume USDT,tradecount
1632009600000,2021-09-19,ALICEUSDT,13.22,13.26,12.23,12.55,2197871.01,28103200.199,63453
1631923200000,2021-09-18,ALICEUSDT,13.21,13.86,12.93,13.22,2713153.64,36351433.751,77390
1631836800000,2021-09-17,ALICEUSDT,14.06,15.29,12.91,13.21,7611932.3,107528329.0653,216083
1631750400000,2021-09-16,ALICEUSDT,13.24,14.48,12.55,14.06,7553322.35,102724201.8217,214168
1631664000000,2021-09-15,ALICEUSDT,12.31,13.45,12.16,13.22,4011775.11,51644271.2721,114404
1631577600000,2021-09-14,ALICEUSDT,11.98,12.51,11.23,12.31,3067446.89,37354946.7664,91057
1631491200000,2021-09-13,ALICEUSDT,13.16,13.33,11.11,11.98,4554799.73,55075628.274424,139379
1631404800000,2021-09-12,ALICEUSDT,12.87,13.53,12.52,13.16,3469607.33,45453979.2194,98142
1631318400000,2021-09-11,ALICEUSDT,12.45,14.0,12.18,12.87,4320765.2,56871871.5801,135913
1631232000000,2021-09-10,ALICEUSDT,13.26,13.8,11.75,12.45,4888314.82,62356833.9651,147902
1631145600000,2021-09-09,ALICEUSDT,13.45,14.68,12.5,13.26,7426171.24,101494643.3463,224504
1631059200000,2021-09-08,ALICEUSDT,13.56,14.1,11.52,13.44,11517640.07,149072186.6316,285118
1630972800000,2021-09-07,ALICEUSDT,17.97,18.14,11.49,13.54,20591371.43,293370027.675083,595560
1630886400000,2021-09-06,ALICEUSDT,18.79,19.4,16.43,17.98,7648447.45,138798817.998088,254070
1630800000000,2021-09-05,ALICEUSDT,18.48,19.21,18.2,18.79,4865694.21,91238314.881,144299
1630713600000,2021-09-04,ALICEUSDT,18.03,20.51,17.87,18.49,9339398.93,180568327.6713,336017
1630627200000,2021-09-03,ALICEUSDT,18.08,18.78,17.5,18.02,5111113.28,93199530.9807,154265
1630540800000,2021-09-02,ALICEUSDT,18.29,19.7,17.8,18.08,8053422.06,151228944.159,263259
1630454400000,2021-09-01,ALICEUSDT,18.06,18.99,17.36,18.29,7188478.37,129596265.473,216626
1630368000000,2021-08-31,ALICEUSDT,19.42,19.53,17.25,18.07,8061388.03,150793929.9254,258799
1630281600000,2021-08-30,ALICEUSDT,20.52,21.65,19.1,19.4,11205836.6,228297448.046,381096
1630195200000,2021-08-29,ALICEUSDT,21.2,22.42,19.77,20.53,10524008.96,219797756.7464,357167
1630108800000,2021-08-28,ALICEUSDT,20.09,23.83,20.01,21.21,13105412.72,291326510.347636,475475
1630022400000,2021-08-27,ALICEUSDT,19.24,20.7032,17.13,20.1,13732416.14,258511956.912137,407338
1629936000000,2021-08-26,ALICEUSDT,20.986,21.928,18.21,19.24,13090631.44,257386856.430539,432059
1629849600000,2021-08-25,ALICEUSDT,16.0207,22.9387,15.9621,21.0078,29984884.6,595503393.615389,1176223
1629763200000,2021-08-24,ALICEUSDT,17.24,17.688,15.08,16.0404,9610125.05,157822300.32284,316033
1629676800000,2021-08-23,ALICEUSDT,16.2137,18.69,15.9374,17.24,13851877.23,240998550.217798,468126
1629590400000,2021-08-22,ALICEUSDT,17.0616,17.4324,15.2171,16.2145,12122500.15,195343027.167452,368208
1629504000000,2021-08-21,ALICEUSDT,13.0536,18.1686,12.946,17.0607,29924237.92,491316431.88520706,1074725
1629417600000,2021-08-20,ALICEUSDT,12.4106,13.29,12.3957,13.0512,6512684.0,84258918.98221,182975
1629331200000,2021-08-19,ALICEUSDT,11.8329,12.8,11.53,12.4062,6858490.47,83601372.965973,180544
1629244800000,2021-08-18,ALICEUSDT,12.542,12.697,11.2777,11.8275,7215095.38,86396507.327345,193629
1629158400000,2021-08-17,ALICEUSDT,12.8759,13.95,12.4107,12.5351,10638643.61,140008427.170592,286275
1629072000000,2021-08-16,ALICEUSDT,13.35,14.4,12.8,12.8772,8731790.55,118097114.049672,243203
1628985600000,2021-08-15,ALICEUSDT,12.9779,13.8564,12.0241,13.35,8055863.14,106461872.341137,219069
1628899200000,2021-08-14,ALICEUSDT,13.3135,13.8788,12.7203,12.9845,5413928.33,71373981.349884,153955
1628812800000,2021-08-13,ALICEUSDT,12.6183,13.7054,12.3882,13.3135,6419525.8,84444394.807763,181569
1628726400000,2021-08-12,ALICEUSDT,13.2396,13.9444,12.2775,12.6176,6683199.68,86989397.645675,204180
1628640000000,2021-08-11,ALICEUSDT,14.2455,15.1184,13.0,13.2351,12014194.53,169892701.32485,349042
1628553600000,2021-08-10,ALICEUSDT,11.823,14.4612,11.6271,14.2492,19124526.64,257017285.075044,511680
1628467200000,2021-08-09,ALICEUSDT,11.6308,12.2492,11.08,11.8312,7245714.39,85405462.216594,188105
1628380800000,2021-08-08,ALICEUSDT,12.2939,13.1559,11.0397,11.6323,9322098.81,114241424.384543,274054
1628294400000,2021-08-07,ALICEUSDT,12.6312,13.35,12.07,12.2936,8348577.41,106767647.238193,223380
1628208000000,2021-08-06,ALICEUSDT,12.519,13.4,12.27,12.6323,8183685.19,105504898.889348,227111
1628121600000,2021-08-05,ALICEUSDT,12.8382,13.08,12.1102,12.5193,7700025.37,96731851.028762,194078
1628035200000,2021-08-04,ALICEUSDT,12.204,13.6388,11.9055,12.8383,13108343.08,169873947.807551,321251
1627948800000,2021-08-03,ALICEUSDT,12.9152,13.314,11.8,12.2096,10293943.9,128510896.112425,236489
1627862400000,2021-08-02,ALICEUSDT,11.9634,14.3389,11.9025,12.9129,20618105.21,276397073.989262,519094
1627776000000,2021-08-01,ALICEUSDT,13.6227,13.6696,11.6153,11.9509,13849858.11,176522260.279248,361359
1627689600000,2021-07-31,ALICEUSDT,14.9003,14.9277,13.4015,13.6228,12018391.43,168244217.416148,307645
1627603200000,2021-07-30,ALICEUSDT,14.8526,15.2,13.1764,14.9093,19499310.05,274250504.093275,469571
1627516800000,2021-07-29,ALICEUSDT,13.6034,16.5,13.1146,14.851,31263671.75,473880638.897078,847885
1627430400000,2021-07-28,ALICEUSDT,13.5894,15.2,12.5351,13.5894,30464671.4,417224888.30809903,785273
1627344000000,2021-07-27,ALICEUSDT,9.3424,14.58,8.6001,13.595,51351634.49,637168753.607211,1225448
1627257600000,2021-07-26,ALICEUSDT,11.5839,11.6061,8.8052,9.3386,24686017.57,249652840.568122,480251
1627171200000,2021-07-25,ALICEUSDT,10.4777,12.7799,9.0843,11.584,43068342.27,491421264.59357697,924263
1627084800000,2021-07-24,ALICEUSDT,7.6621,11.3484,7.2028,10.4777,35770009.3,328629742.435241,782825
1626998400000,2021-07-23,ALICEUSDT,5.9122,8.065,5.7385,7.6511,21012848.77,141318619.990465,347166
1626912000000,2021-07-22,ALICEUSDT,5.2332,6.23,5.1227,5.9163,15119964.07,86518959.708681,199437
1626825600000,2021-07-21,ALICEUSDT,4.4254,5.3803,4.2482,5.23,11177612.25,56010674.454356,167739
1626739200000,2021-07-20,ALICEUSDT,4.806,4.8239,4.0262,4.4232,8026859.04,35233367.608993,124232
1626652800000,2021-07-19,ALICEUSDT,5.6107,5.6294,4.72,4.8059,5462012.33,27714420.355454,86941
1626566400000,2021-07-18,ALICEUSDT,5.624,6.25,5.3323,5.6084,6728827.99,39113492.185708,109083
1626480000000,2021-07-17,ALICEUSDT,5.7529,5.9083,5.2967,5.6313,7206156.97,40624715.872143,123877
1626393600000,2021-07-16,ALICEUSDT,6.9482,7.3,5.72,5.7516,12017680.41,78681824.084577,201710
1626307200000,2021-07-15,ALICEUSDT,7.2691,8.5778,6.8374,6.9482,26175519.33,206170265.353896,456705
1626220800000,2021-07-14,ALICEUSDT,6.8877,7.5,5.9062,7.2729,14580932.76,97130330.924474,219763
1626134400000,2021-07-13,ALICEUSDT,6.5639,7.5713,6.4281,6.8872,15754781.57,111841289.754122,240210
1626048000000,2021-07-12,ALICEUSDT,7.051,7.297,6.2534,6.5546,7838479.29,52576705.033154,122614
1625961600000,2021-07-11,ALICEUSDT,6.2979,7.4204,6.193,7.0409,11289956.68,78506149.051191,175703
1625875200000,2021-07-10,ALICEUSDT,6.4712,7.35,6.035,6.2968,13408087.32,90445814.533766,209415
1625788800000,2021-07-09,ALICEUSDT,5.4946,6.7869,5.0222,6.4711,12635311.95,73976788.472656,201127
1625702400000,2021-07-08,ALICEUSDT,5.6829,7.0553,5.3732,5.5019,18415370.31,114671318.991993,279377
1625616000000,2021-07-07,ALICEUSDT,5.8587,6.49,5.5572,5.69,9632079.71,58552560.958388,143283
1625529600000,2021-07-06,ALICEUSDT,4.6625,6.0,4.6545,5.852,12564353.86,68043896.406326,181151
1625443200000,2021-07-05,ALICEUSDT,4.7951,4.88,4.3149,4.6596,6537881.22,29987267.745219,96635
1625356800000,2021-07-04,ALICEUSDT,4.0556,5.25,3.9766,4.7922,11258057.89,54596912.713461,188385
1625270400000,2021-07-03,ALICEUSDT,3.949,4.1999,3.8361,4.0563,2428527.38,9799667.139,28847
1625184000000,2021-07-02,ALICEUSDT,4.115,4.2709,3.79,3.949,3058292.24,12078203.377584,40340
1625097600000,2021-07-01,ALICEUSDT,3.921,4.3588,3.8104,4.115,7364131.83,30361514.759531,95343
1625011200000,2021-06-30,ALICEUSDT,3.9932,4.0478,3.6292,3.921,3017026.15,11580977.397595,39363
1624924800000,2021-06-29,ALICEUSDT,3.9098,4.2494,3.8332,3.9926,3041013.36,12381711.332541,41062
1624838400000,2021-06-28,ALICEUSDT,3.807,4.0524,3.736,3.8965,2945313.19,11428455.13188,34313
1624752000000,2021-06-27,ALICEUSDT,3.6758,3.8126,3.4575,3.8036,2734608.39,9901154.045472,35230
1624665600000,2021-06-26,ALICEUSDT,3.7789,3.9069,3.3976,3.6726,3028728.1,10912163.015049,39940
1624579200000,2021-06-25,ALICEUSDT,4.4423,4.515,3.74,3.7822,3274586.51,13282210.345322,47905
1624492800000,2021-06-24,ALICEUSDT,4.7318,4.7479,4.3135,4.447,4166423.35,18702610.605955,68743
1624406400000,2021-06-23,ALICEUSDT,3.5935,4.8175,3.48,4.7386,6491461.38,28262170.97864,101924
1624320000000,2021-06-22,ALICEUSDT,3.7561,4.0771,3.17,3.5904,6055290.89,21997516.105323,77447
1624233600000,2021-06-21,ALICEUSDT,4.9916,5.033,3.7,3.757,4594282.78,19711346.786764,60392
1624147200000,2021-06-20,ALICEUSDT,4.969,5.1919,4.5,4.9899,2971656.27,14477617.495979,43473
1624060800000,2021-06-19,ALICEUSDT,5.2535,5.33,4.9278,4.964,2166047.33,11221400.258096,36004
1623974400000,2021-06-18,ALICEUSDT,5.6675,5.8448,5.1236,5.2576,4154037.72,22728267.278834,69403
1623888000000,2021-06-17,ALICEUSDT,5.2952,5.9799,5.2735,5.67,7518809.59,42853329.713277,97231
1623801600000,2021-06-16,ALICEUSDT,5.6394,6.0193,5.21,5.2952,4860338.38,27053850.779653,73308
1623715200000,2021-06-15,ALICEUSDT,5.8408,6.19,5.5178,5.636,4184911.07,24307232.871042,59829
1623628800000,2021-06-14,ALICEUSDT,6.0464,6.1057,5.5814,5.8398,3291429.94,19308473.600924,49171
1623542400000,2021-06-13,ALICEUSDT,5.3197,6.25,5.1688,6.0426,3014206.81,16784898.535977,57836
1623456000000,2021-06-12,ALICEUSDT,6.0696,6.0964,5.1251,5.3134,3823093.14,20828538.785046,71185
1623369600000,2021-06-11,ALICEUSDT,5.5467,6.71,5.312,6.0536,7082658.74,44026605.186103,131699
1623283200000,2021-06-10,ALICEUSDT,5.722,5.9,5.2718,5.5341,2375437.39,13302798.327614,43491
1623196800000,2021-06-09,ALICEUSDT,5.3419,5.8,4.9696,5.715,2730511.55,14734774.695526,47948
1623110400000,2021-06-08,ALICEUSDT,5.6178,5.6718,4.85,5.347,3194827.42,17172945.548554,56795
1623024000000,2021-06-07,ALICEUSDT,6.1071,6.5244,5.4,5.6151,3394539.36,20689685.744327,56802
1622937600000,2021-06-06,ALICEUSDT,6.0585,6.2391,5.9406,6.0998,1472648.82,8981397.230222,27293
1622851200000,2021-06-05,ALICEUSDT,6.2672,6.8,5.7501,6.0585,3635094.75,22930951.794829,68208
1622764800000,2021-06-04,ALICEUSDT,7.2275,7.249,5.8836,6.2709,4524915.2,29131289.414626,89473
1622678400000,2021-06-03,ALICEUSDT,6.8009,7.4299,6.7179,7.2199,4674262.83,33255149.627134,85309
1622592000000,2021-06-02,ALICEUSDT,6.9218,7.2,6.6,6.81,3549678.37,24542836.878471,63921
1622505600000,2021-06-01,ALICEUSDT,7.4195,7.72,6.66,6.9202,4745506.4,33641927.730519,89498
1622419200000,2021-05-31,ALICEUSDT,6.9962,7.5,6.474,7.4392,6176222.67,43834069.379507,108663
1622332800000,2021-05-30,ALICEUSDT,5.9635,7.6,5.5117,6.9962,7227619.8,49947298.614672,122879
1622246400000,2021-05-29,ALICEUSDT,6.886,7.3917,5.5364,5.9385,4445841.83,28841889.791847,73474
1622160000000,2021-05-28,ALICEUSDT,7.7791,8.371,6.3251,6.8863,7337843.04,52932138.20639,123093
1622073600000,2021-05-27,ALICEUSDT,7.5704,8.904,6.701,7.76,8284846.66,65151747.421906,159000
1621987200000,2021-05-26,ALICEUSDT,6.8215,7.75,6.52,7.5704,7283168.58,52556272.893963,149490
1621900800000,2021-05-25,ALICEUSDT,6.1489,7.09,5.277,6.82,6887731.79,41407701.781269,114967
1621814400000,2021-05-24,ALICEUSDT,5.11,6.2,4.9185,6.1489,5544418.66,30918581.06121,100375
1621728000000,2021-05-23,ALICEUSDT,6.0947,6.2499,3.7617,5.105,7259012.55,35158310.629824,106163
1621641600000,2021-05-22,ALICEUSDT,6.3225,6.4982,5.25,6.0947,4620574.92,27541098.653332,87678
1621555200000,2021-05-21,ALICEUSDT,7.4484,8.0507,5.2101,6.3574,6346490.67,42472375.319593,111940
1621468800000,2021-05-20,ALICEUSDT,6.7609,8.321,6.0307,7.4573,6386889.03,46792093.348086,133329
1621382400000,2021-05-19,ALICEUSDT,11.5997,12.03,5.8,6.7655,10801157.3,93188571.411697,255308
1621296000000,2021-05-18,ALICEUSDT,13.0618,13.7659,11.3111,11.5961,7045014.59,86578408.35316,210854
1621209600000,2021-05-17,ALICEUSDT,10.9844,13.53,9.5,13.0828,11063836.45,133661629.543421,286038
1621123200000,2021-05-16,ALICEUSDT,10.0389,11.99,9.9836,10.9934,4068162.4,44667035.736252,110597
1621036800000,2021-05-15,ALICEUSDT,11.237,11.49,9.8776,10.0471,2996148.06,31922523.937747,80234
1620950400000,2021-05-14,ALICEUSDT,10.3763,11.8943,10.2036,11.2207,3343453.95,36996496.421692,95600
1620864000000,2021-05-13,ALICEUSDT,9.9754,11.87,9.48,10.3671,4740286.98,50610173.624684,130785
1620777600000,2021-05-12,ALICEUSDT,12.9528,14.0,9.831,9.975,5236125.83,63612020.243123,154644
1620691200000,2021-05-11,ALICEUSDT,11.6554,13.2,11.2,12.9655,4127984.18,49926751.593203,138241
1620604800000,2021-05-10,ALICEUSDT,13.7938,15.1837,10.4,11.6673,6086711.04,79858174.738466,209768
1620518400000,2021-05-09,ALICEUSDT,14.3099,14.3981,13.04,13.7957,3533005.6,48773958.13471,122117
1620432000000,2021-05-08,ALICEUSDT,13.5733,15.753,13.4387,14.2869,6924016.57,101314416.525004,212477
1620345600000,2021-05-07,ALICEUSDT,14.2122,14.7656,13.0,13.5578,4554534.26,64296742.699645,157455
1620259200000,2021-05-06,ALICEUSDT,14.5877,16.1,13.61,14.2121,7182117.39,105806258.634927,226871
1620172800000,2021-05-05,ALICEUSDT,13.8567,15.6989,13.6501,14.5661,6291154.33,92173961.407089,189302
1620086400000,2021-05-04,ALICEUSDT,16.5196,17.1991,13.579,13.8699,8882384.39,133507984.051021,277440
1620000000000,2021-05-03,ALICEUSDT,17.477,18.88,15.8769,16.4998,6677744.14,115173692.600119,255605
1619913600000,2021-05-02,ALICEUSDT,18.2107,19.245,16.6693,17.4802,8566837.95,153963023.337733,280761
1619827200000,2021-05-01,ALICEUSDT,17.6502,19.6669,15.808,18.2107,17477658.37,306205708.532452,552636
1619740800000,2021-04-30,ALICEUSDT,13.4757,18.7,12.55,17.6534,15947818.9,240731652.349279,464768
1619654400000,2021-04-29,ALICEUSDT,13.0195,16.5812,12.8913,13.4582,22115443.1,321085349.438029,582284
1619568000000,2021-04-28,ALICEUSDT,10.4196,13.6198,9.2231,13.0199,11058513.9,125251551.201949,269325
1619481600000,2021-04-27,ALICEUSDT,8.9517,10.99,8.6399,10.42,7024755.39,69851024.369652,174783
1619395200000,2021-04-26,ALICEUSDT,8.195,9.5,8.0201,8.944,5013716.0,44611815.73259,115890
1619308800000,2021-04-25,ALICEUSDT,7.2996,12.53,7.2782,8.1948,13439187.58,126018246.684757,285043
1619222400000,2021-04-24,ALICEUSDT,7.5323,7.5507,6.7104,7.3,2003046.42,14264121.147182,48311
1619136000000,2021-04-23,ALICEUSDT,7.8605,8.0143,6.2,7.5537,2823561.36,20081250.786942,89420
1619049600000,2021-04-22,ALICEUSDT,8.5486,9.55,7.6167,7.8536,2850063.52,25163759.323351,103919
1618963200000,2021-04-21,ALICEUSDT,9.224,9.3552,8.4502,8.5302,1816630.77,16206566.286046,76947
1618876800000,2021-04-20,ALICEUSDT,8.6886,9.4,7.9123,9.2282,2784672.97,24278741.220339,89913
1618790400000,2021-04-19,ALICEUSDT,9.7706,10.5312,8.6341,8.6791,3000135.0,28887887.841395,100008
1618704000000,2021-04-18,ALICEUSDT,11.7812,12.0377,8.0784,9.7706,6153624.42,58471653.002035,220623
1618617600000,2021-04-17,ALICEUSDT,11.8926,12.4695,11.6601,11.7951,1668028.39,20153415.157023,83723
1618531200000,2021-04-16,ALICEUSDT,12.5132,12.6836,11.5,11.885,2209222.66,26592158.040889,100870
1618444800000,2021-04-15,ALICEUSDT,12.2399,12.9728,12.0292,12.5132,2006950.08,25177228.248623,84548
1618358400000,2021-04-14,ALICEUSDT,12.711,13.1,11.6,12.2296,2276642.54,28222869.464255,95063
1618272000000,2021-04-13,ALICEUSDT,13.85,14.6,12.5883,12.711,2516236.78,33692947.888011,95285
1618185600000,2021-04-12,ALICEUSDT,12.8669,15.3595,12.7327,13.9025,6427778.69,90622145.830191,209384
1618099200000,2021-04-11,ALICEUSDT,12.5653,12.9492,12.1905,12.8521,1114573.12,13949741.577814,44241
1618012800000,2021-04-10,ALICEUSDT,12.719,13.9495,12.111,12.5442,2009557.81,26172605.841249,71270
1617926400000,2021-04-09,ALICEUSDT,12.8859,13.3549,12.45,12.7191,1400771.12,18094672.630036,56804
1617840000000,2021-04-08,ALICEUSDT,12.1987,13.3153,12.0595,12.8567,1363854.43,17317928.09969,57358
1617753600000,2021-04-07,ALICEUSDT,14.1491,14.25,11.56,12.1977,2184256.42,27796374.334405,88258
1617667200000,2021-04-06,ALICEUSDT,14.204,15.4138,13.81,14.1492,1675104.96,24527636.736228,81157
1617580800000,2021-04-05,ALICEUSDT,14.3339,15.1632,13.5533,14.204,1279244.48,18268564.275291,67381
1617494400000,2021-04-04,ALICEUSDT,13.4898,14.5,13.2641,14.3339,950552.66,13452055.178772,49284
1617408000000,2021-04-03,ALICEUSDT,14.7098,15.489,13.2,13.4899,1699146.53,24561921.985929,89291
1617321600000,2021-04-02,ALICEUSDT,14.335,15.1002,14.0601,14.7097,1466216.38,21334987.820929,64603
1617235200000,2021-04-01,ALICEUSDT,14.6269,15.31,13.73,14.3355,1679477.97,24501305.061783,72463
1617148800000,2021-03-31,ALICEUSDT,16.0496,16.5417,13.5,14.6286,2824221.59,42281171.981071,116273
1617062400000,2021-03-30,ALICEUSDT,15.8213,17.2768,15.1509,16.0268,2752347.09,44933867.018448,105521
1616976000000,2021-03-29,ALICEUSDT,16.6697,16.8456,15.251,15.8213,2856379.82,45755994.751231,115316
1616889600000,2021-03-28,ALICEUSDT,13.3973,18.23,13.3208,16.6867,9202503.68,150743585.500343,323685
1616803200000,2021-03-27,ALICEUSDT,13.4349,14.5089,12.2,13.4282,3072062.26,40979760.31258,103699
1616716800000,2021-03-26,ALICEUSDT,10.9269,13.85,10.8856,13.4349,3332412.65,41971216.000375,110964
1616630400000,2021-03-25,ALICEUSDT,11.8748,12.4991,10.482,10.9276,2834747.74,32305987.468787,95565
1616544000000,2021-03-24,ALICEUSDT,11.6029,14.6731,11.46,11.8748,4868241.31,64037712.817314,175193
1616457600000,2021-03-23,ALICEUSDT,12.0766,12.4644,11.4406,11.6019,2531767.67,29946769.238441,96192
1616371200000,2021-03-22,ALICEUSDT,14.0595,14.1569,12.0,12.05,3028825.5,39824851.792403,126131
1616284800000,2021-03-21,ALICEUSDT,14.3576,14.6557,13.11,14.0612,3167133.68,43767710.620113,145254
1616198400000,2021-03-20,ALICEUSDT,15.163,15.58,14.27,14.354,2333038.7,34995960.924036,115503
1616112000000,2021-03-19,ALICEUSDT,17.0125,17.9999,14.96,15.1616,4100834.18,66993942.112486,212683
1616025600000,2021-03-18,ALICEUSDT,14.5948,19.9247,14.3023,17.0141,10497030.94,181862466.250985,450913
1615939200000,2021-03-17,ALICEUSDT,17.0148,18.8171,14.0851,14.5949,5959610.08,94408853.273564,292544
1615852800000,2021-03-16,ALICEUSDT,20.7406,25.6958,15.501,17.059,15804792.98,306652935.01806,666575
1615766400000,2021-03-15,ALICEUSDT,0.1,60.0,0.1,20.7403,70455052.26,1835349273.154366,2603821
