Unix,Date,Symbol,Open,High,Low,Close,Volume SAND,Volume USDT,tradecount
1636329600000,2021-11-08,SANDUSDT,2.6878,2.7711,2.4571,2.572,111643435.0,285306904.7065,525493
1636243200000,2021-11-07,SANDUSDT,2.6982,2.7385,2.6,2.6887,52650081.0,139792978.7241,262148
1636156800000,2021-11-06,SANDUSDT,2.5523,2.8589,2.521,2.6983,151270617.0,406405560.4236,673476
1636070400000,2021-11-05,SANDUSDT,2.6982,2.7973,2.4365,2.5514,138842853.0,363817759.5895,660126
1635984000000,2021-11-04,SANDUSDT,3.2089,3.297,2.5972,2.7,253943554.0,739532421.9635,1116141
1635897600000,2021-11-03,SANDUSDT,3.0607,3.45,2.7,3.2098,521142210.3,1605104672.671583,2695406
1635811200000,2021-11-02,SANDUSDT,2.1299,3.3062,2.0785,3.0586,929345161.7,2601778343.0305033,4013363
1635724800000,2021-11-01,SANDUSDT,1.571,2.365,1.5294,2.1269,612037506.0,1220307951.6826,2239065
1635638400000,2021-10-31,SANDUSDT,1.8014,2.45,1.4422,1.5709,753605745.1,1423637333.970401,2378647
1635552000000,2021-10-30,SANDUSDT,1.1646,2.3647,1.06,1.8016,858748810.3,1350604341.928189,2443214
1635465600000,2021-10-29,SANDUSDT,0.9403,1.19,0.9152,1.1646,287615390.0,305303275.3331,726891
1635379200000,2021-10-28,SANDUSDT,0.7646,0.9486,0.7481,0.9403,110899442.0,97352021.8683,294003
1635292800000,2021-10-27,SANDUSDT,0.8305,0.8888,0.7144,0.7642,47718304.0,37995699.6075,100201
1635206400000,2021-10-26,SANDUSDT,0.8063,0.8738,0.7993,0.8304,33325237.0,27900149.9141,59712
1635120000000,2021-10-25,SANDUSDT,0.7929,0.82,0.7691,0.806,22632756.0,17974605.4938,39149
1635033600000,2021-10-24,SANDUSDT,0.7647,0.7949,0.7559,0.7935,20382563.0,15821544.6599,35535
1634947200000,2021-10-23,SANDUSDT,0.7568,0.7648,0.7404,0.7642,9501202.0,7163388.992,15112
1634860800000,2021-10-22,SANDUSDT,0.7556,0.7796,0.7405,0.7563,14267959.0,10876187.9116,25090
1634774400000,2021-10-21,SANDUSDT,0.7771,0.8065,0.7497,0.7547,27053713.0,20982375.7577,48181
1634688000000,2021-10-20,SANDUSDT,0.7321,0.7886,0.7258,0.7767,23610719.0,17856598.2956,33473
1634601600000,2021-10-19,SANDUSDT,0.7338,0.7414,0.7202,0.7326,11823179.0,8667788.7293,17986
1634515200000,2021-10-18,SANDUSDT,0.7233,0.7684,0.717,0.7339,15300476.0,11281079.678,29633
1634428800000,2021-10-17,SANDUSDT,0.7496,0.7627,0.7057,0.7232,14793363.0,10936196.9009,25312
1634342400000,2021-10-16,SANDUSDT,0.7409,0.7544,0.7312,0.7496,13153770.0,9772846.0731,20808
1634256000000,2021-10-15,SANDUSDT,0.7826,0.7926,0.7219,0.7408,23228341.0,17478285.6326,38275
1634169600000,2021-10-14,SANDUSDT,0.7445,0.7974,0.733,0.7825,20918487.0,15952563.046,35966
1634083200000,2021-10-13,SANDUSDT,0.7216,0.7462,0.7037,0.7439,19858653.0,14398873.4176,30137
1633996800000,2021-10-12,SANDUSDT,0.741,0.7413,0.6824,0.7218,18652281.0,13213351.8773,28861
1633910400000,2021-10-11,SANDUSDT,0.7473,0.7727,0.7203,0.7415,20351288.0,15186660.8631,29358
1633824000000,2021-10-10,SANDUSDT,0.8006,0.8007,0.7425,0.7478,17215382.0,13340172.1976,29396
1633737600000,2021-10-09,SANDUSDT,0.7821,0.8096,0.7712,0.8008,22320115.0,17560415.6848,35066
1633651200000,2021-10-08,SANDUSDT,0.8015,0.8225,0.7685,0.7819,38209243.0,30250355.2072,60402
1633564800000,2021-10-07,SANDUSDT,0.8168,0.8196,0.7702,0.8007,22376925.0,17693836.0873,36779
1633478400000,2021-10-06,SANDUSDT,0.8045,0.845,0.741,0.8168,39524268.0,31438680.7599,61718
1633392000000,2021-10-05,SANDUSDT,0.8251,0.8259,0.7651,0.8038,33315590.0,26583574.8324,47484
1633305600000,2021-10-04,SANDUSDT,0.8674,0.8735,0.7849,0.8252,76167450.0,63609107.2611,129176
1633219200000,2021-10-03,SANDUSDT,0.7858,0.8736,0.7564,0.8678,49824369.0,40154926.0731,76149
1633132800000,2021-10-02,SANDUSDT,0.8094,0.8408,0.7696,0.7852,53096393.0,42347426.3727,71478
1633046400000,2021-10-01,SANDUSDT,0.6703,0.8236,0.6571,0.8093,81310815.0,61704970.0285,101719
1632960000000,2021-09-30,SANDUSDT,0.6022,0.6735,0.6005,0.6709,37103261.0,23911370.0439,43989
1632873600000,2021-09-29,SANDUSDT,0.5935,0.6311,0.5846,0.6024,30601998.0,18633940.5908,38513
1632787200000,2021-09-28,SANDUSDT,0.6305,0.6369,0.5916,0.594,23101934.0,14219920.6834,32409
1632700800000,2021-09-27,SANDUSDT,0.6548,0.6804,0.6304,0.6306,21333653.0,14035422.6337,29773
1632614400000,2021-09-26,SANDUSDT,0.6666,0.6874,0.6191,0.6556,31680044.0,20820850.773,46665
1632528000000,2021-09-25,SANDUSDT,0.679,0.7,0.6476,0.667,26904012.0,18158713.378,32048
1632441600000,2021-09-24,SANDUSDT,0.7334,0.7508,0.6221,0.6788,44561305.0,30290796.3298,65436
1632355200000,2021-09-23,SANDUSDT,0.694,0.7497,0.6856,0.7337,43911546.0,31748540.7737,64514
1632268800000,2021-09-22,SANDUSDT,0.5994,0.7036,0.582,0.6941,37869746.0,24621951.3375,50590
1632182400000,2021-09-21,SANDUSDT,0.6352,0.6975,0.5799,0.5976,53004809.1,33742604.898036,61345
1632096000000,2021-09-20,SANDUSDT,0.7425,0.744,0.6112,0.6354,43907026.0,29522429.45184,54801
1632009600000,2021-09-19,SANDUSDT,0.7778,0.7785,0.7345,0.7423,14029236.0,10596878.9474,21536
1631923200000,2021-09-18,SANDUSDT,0.7712,0.7883,0.7586,0.778,15986569.0,12408178.4291,22329
1631836800000,2021-09-17,SANDUSDT,0.8196,0.8262,0.7582,0.7715,28404274.0,22331287.3215,39144
1631750400000,2021-09-16,SANDUSDT,0.8074,0.84,0.7767,0.8202,39521087.0,31933416.822,60795
1631664000000,2021-09-15,SANDUSDT,0.7916,0.8182,0.7649,0.8074,24643658.0,19477978.5616,32366
1631577600000,2021-09-14,SANDUSDT,0.7457,0.795,0.7389,0.7926,24168926.0,18565898.162,35287
1631491200000,2021-09-13,SANDUSDT,0.8122,0.8154,0.7081,0.7457,31364732.0,23586883.8061,48021
1631404800000,2021-09-12,SANDUSDT,0.8023,0.85,0.777,0.8131,49339648.0,40174055.1091,63520
1631318400000,2021-09-11,SANDUSDT,0.7825,0.82,0.7633,0.8021,26790674.0,21121357.5065,37810
1631232000000,2021-09-10,SANDUSDT,0.8727,0.8801,0.7534,0.7829,53489789.0,43667386.6278,80887
1631145600000,2021-09-09,SANDUSDT,0.7918,0.8831,0.7678,0.8723,78920488.0,65300089.6058,113130
1631059200000,2021-09-08,SANDUSDT,0.752,0.8436,0.6855,0.793,123822311.0,95294027.8674,174616
1630972800000,2021-09-07,SANDUSDT,0.9604,0.971,0.6125,0.752,166652994.7,133682606.619168,294102
1630886400000,2021-09-06,SANDUSDT,0.9769,1.003,0.9024,0.9602,64918876.0,62160463.8583,114953
1630800000000,2021-09-05,SANDUSDT,0.9946,1.0145,0.95,0.9772,71764688.0,69997728.2894,116229
1630713600000,2021-09-04,SANDUSDT,1.0015,1.1,0.97,0.9943,128472636.0,131739932.2007,220160
1630627200000,2021-09-03,SANDUSDT,1.0049,1.0197,0.9496,1.002,80079904.0,79159567.4544,131434
1630540800000,2021-09-02,SANDUSDT,1.0078,1.0615,0.9716,1.0049,107635818.0,109067832.8976,175676
1630454400000,2021-09-01,SANDUSDT,0.9533,1.13,0.9298,1.008,214994321.0,222328779.4759,382020
1630368000000,2021-08-31,SANDUSDT,0.9752,0.9968,0.8939,0.9534,149469308.0,142427307.3199,227834
1630281600000,2021-08-30,SANDUSDT,1.0036,1.2,0.95,0.9752,363816407.8,392500701.393508,611130
1630195200000,2021-08-29,SANDUSDT,0.76,1.0461,0.7396,1.0037,408914650.3,381480386.91810095,674254
1630108800000,2021-08-28,SANDUSDT,0.7095,0.815,0.6935,0.7597,180148327.0,139157283.3236,247389
1630022400000,2021-08-27,SANDUSDT,0.6766,0.7198,0.6426,0.7092,132960408.1,90426027.365225,172582
1629936000000,2021-08-26,SANDUSDT,0.7376,0.8661,0.6736,0.6768,322639730.9,248115781.886705,534473
1629849600000,2021-08-25,SANDUSDT,0.61451,0.751,0.59,0.73868,207192088.2,139930130.452961,294198
1629763200000,2021-08-24,SANDUSDT,0.67708,0.68463,0.58891,0.61453,75870698.9,48862014.11199,118824
1629676800000,2021-08-23,SANDUSDT,0.65739,0.69445,0.64887,0.67736,101413381.4,68143026.25287,160602
1629590400000,2021-08-22,SANDUSDT,0.66065,0.7092,0.6222,0.65705,83020715.0,55189740.854906,136648
1629504000000,2021-08-21,SANDUSDT,0.61361,0.72001,0.609,0.66054,178748939.0,120070353.005687,289847
1629417600000,2021-08-20,SANDUSDT,0.59897,0.6197,0.58615,0.61361,40781105.1,24537925.307922,67344
1629331200000,2021-08-19,SANDUSDT,0.58207,0.5999,0.55674,0.59842,48257791.4,27699909.670727,65874
1629244800000,2021-08-18,SANDUSDT,0.60907,0.6178,0.55355,0.5818,59252696.7,34833931.073918,96156
1629158400000,2021-08-17,SANDUSDT,0.63285,0.68743,0.578,0.60916,85757972.5,54974024.320636,157696
1629072000000,2021-08-16,SANDUSDT,0.64504,0.695,0.6198,0.6328,106344185.2,70090944.845796,195657
1628985600000,2021-08-15,SANDUSDT,0.63603,0.66888,0.61006,0.64549,72338947.2,46157916.855353,128733
1628899200000,2021-08-14,SANDUSDT,0.66312,0.66383,0.62,0.63651,45590647.7,29182946.132415,104495
1628812800000,2021-08-13,SANDUSDT,0.63601,0.66476,0.63027,0.66333,40501743.3,26384515.099256,99831
1628726400000,2021-08-12,SANDUSDT,0.67381,0.67982,0.6208,0.63636,57351503.4,37187490.551343,115685
1628640000000,2021-08-11,SANDUSDT,0.67856,0.739,0.65651,0.67381,93748687.3,65377724.239229,173123
1628553600000,2021-08-10,SANDUSDT,0.62612,0.72,0.61452,0.67839,126632225.8,84396921.654864,235606
1628467200000,2021-08-09,SANDUSDT,0.6154,0.63363,0.59999,0.6264,39882018.4,24667056.898656,58358
1628380800000,2021-08-08,SANDUSDT,0.63993,0.67305,0.60228,0.61512,57506485.2,36587825.762931,97826
1628294400000,2021-08-07,SANDUSDT,0.63645,0.65522,0.614,0.64041,56422206.7,35849474.688625,90564
1628208000000,2021-08-06,SANDUSDT,0.63685,0.65013,0.61728,0.63606,52707077.8,33464330.685332,74807
1628121600000,2021-08-05,SANDUSDT,0.65205,0.65938,0.60095,0.637,48582605.4,30387781.335251,75760
1628035200000,2021-08-04,SANDUSDT,0.59068,0.66488,0.58073,0.652,82275008.8,51433323.146372,125106
1627948800000,2021-08-03,SANDUSDT,0.61118,0.61328,0.57544,0.59062,39464059.2,23274115.12044,59277
1627862400000,2021-08-02,SANDUSDT,0.588,0.65142,0.58797,0.61221,70126827.7,43469740.357342,104492
1627776000000,2021-08-01,SANDUSDT,0.63905,0.64353,0.575,0.58772,67267611.9,41069033.017092,108388
1627689600000,2021-07-31,SANDUSDT,0.65743,0.6745,0.62617,0.63793,63293805.2,41008174.113368,91512
1627603200000,2021-07-30,SANDUSDT,0.66376,0.67234,0.61709,0.65745,68379970.5,43907268.627338,104779
1627516800000,2021-07-29,SANDUSDT,0.68038,0.7,0.64067,0.66377,86111577.1,56824543.643307,127373
1627430400000,2021-07-28,SANDUSDT,0.67658,0.756,0.6523,0.68057,154797333.9,108342314.758056,225175
1627344000000,2021-07-27,SANDUSDT,0.65804,0.75705,0.57401,0.67616,297949023.4,200079474.306196,440132
1627257600000,2021-07-26,SANDUSDT,0.75584,0.76691,0.59618,0.65872,208511767.5,138078175.502527,295652
1627171200000,2021-07-25,SANDUSDT,0.73139,0.78514,0.67,0.75576,187240082.1,136813807.596731,262127
1627084800000,2021-07-24,SANDUSDT,0.65766,0.845,0.62776,0.73027,343533759.1,259124500.461472,568824
1626998400000,2021-07-23,SANDUSDT,0.49808,0.68901,0.49643,0.65833,269192714.9,158716022.15744,385330
1626912000000,2021-07-22,SANDUSDT,0.47358,0.5165,0.46309,0.49838,130146928.6,64045088.570627,153265
1626825600000,2021-07-21,SANDUSDT,0.38502,0.48384,0.37458,0.47351,131908195.3,57181113.53055,138382
1626739200000,2021-07-20,SANDUSDT,0.43922,0.44151,0.36277,0.38467,83555443.2,32627882.712754,89292
1626652800000,2021-07-19,SANDUSDT,0.48399,0.48888,0.41672,0.43991,88548852.4,39002853.901214,102066
1626566400000,2021-07-18,SANDUSDT,0.44849,0.5235,0.44601,0.48425,156568394.3,76432278.88537,191009
1626480000000,2021-07-17,SANDUSDT,0.48931,0.492,0.42294,0.44804,113012909.9,51137386.806444,124413
1626393600000,2021-07-16,SANDUSDT,0.54298,0.60621,0.47732,0.48934,169664640.9,90807266.935222,202474
1626307200000,2021-07-15,SANDUSDT,0.59129,0.692,0.51351,0.54367,432643113.3,265090727.350398,582650
1626220800000,2021-07-14,SANDUSDT,0.43395,0.6196,0.38269,0.59047,336266866.2,169712575.166041,466855
1626134400000,2021-07-13,SANDUSDT,0.41766,0.46837,0.4075,0.43383,145121654.1,64402524.889572,160124
1626048000000,2021-07-12,SANDUSDT,0.48996,0.49097,0.41672,0.41746,89924856.3,39862038.454354,102226
1625961600000,2021-07-11,SANDUSDT,0.49185,0.5055,0.45358,0.48959,106189156.1,50719645.995195,135708
1625875200000,2021-07-10,SANDUSDT,0.49375,0.5449,0.46053,0.49122,257914699.1,131673943.483195,331396
1625788800000,2021-07-09,SANDUSDT,0.42652,0.515,0.37019,0.49305,277564776.6,116968824.00337,332878
1625702400000,2021-07-08,SANDUSDT,0.40048,0.53725,0.38414,0.427,405240462.9,187732995.900968,555744
1625616000000,2021-07-07,SANDUSDT,0.30937,0.44645,0.3081,0.40047,246885539.8,98594178.515564,337000
1625529600000,2021-07-06,SANDUSDT,0.26681,0.34,0.26619,0.30937,123565308.9,38480711.544399,111694
1625443200000,2021-07-05,SANDUSDT,0.27598,0.28841,0.25704,0.26657,46710663.0,12592539.712645,47396
1625356800000,2021-07-04,SANDUSDT,0.26457,0.3022,0.25481,0.2763,74023379.0,21102257.883384,75321
1625270400000,2021-07-03,SANDUSDT,0.24438,0.27457,0.23482,0.26456,41876313.1,10933619.640559,43889
1625184000000,2021-07-02,SANDUSDT,0.2518,0.26,0.2216,0.244,40999073.6,9583749.095357,35180
1625097600000,2021-07-01,SANDUSDT,0.24511,0.273,0.23905,0.25238,88647046.0,22567551.761613,91391
1625011200000,2021-06-30,SANDUSDT,0.22686,0.24687,0.21175,0.24488,52138783.0,11927664.570283,49451
1624924800000,2021-06-29,SANDUSDT,0.20428,0.22938,0.20247,0.22686,35497233.7,7695886.507528,33101
1624838400000,2021-06-28,SANDUSDT,0.1901,0.21,0.18807,0.20416,26533629.9,5281749.484585,23536
1624752000000,2021-06-27,SANDUSDT,0.18428,0.19038,0.17637,0.19002,15353854.1,2806240.963253,13342
1624665600000,2021-06-26,SANDUSDT,0.18296,0.1892,0.1705,0.18434,16979557.5,3044733.034597,13587
1624579200000,2021-06-25,SANDUSDT,0.2035,0.21155,0.18118,0.18341,34415874.4,6782048.232754,27049
1624492800000,2021-06-24,SANDUSDT,0.1923,0.21164,0.17979,0.2031,34839969.5,6897422.939443,24476
1624406400000,2021-06-23,SANDUSDT,0.17443,0.2091,0.16656,0.19251,55557777.5,10664670.568436,47765
1624320000000,2021-06-22,SANDUSDT,0.17875,0.19365,0.14661,0.17405,60969572.8,10356275.898123,51280
1624233600000,2021-06-21,SANDUSDT,0.23806,0.23959,0.17769,0.17928,42726011.0,8712708.218111,35968
1624147200000,2021-06-20,SANDUSDT,0.24572,0.24885,0.22051,0.23806,19025532.3,4440416.331096,17978
1624060800000,2021-06-19,SANDUSDT,0.25596,0.25799,0.24512,0.24567,10795774.2,2706785.900052,11795
1623974400000,2021-06-18,SANDUSDT,0.2716,0.27348,0.24204,0.25648,16214930.2,4161808.874482,17488
1623888000000,2021-06-17,SANDUSDT,0.2705,0.28679,0.26521,0.27156,18658030.4,5151310.163244,19296
1623801600000,2021-06-16,SANDUSDT,0.28643,0.30086,0.26633,0.27045,42584179.1,12045500.989127,41433
1623715200000,2021-06-15,SANDUSDT,0.2842,0.28997,0.27248,0.28643,23380697.8,6567391.941613,24326
1623628800000,2021-06-14,SANDUSDT,0.27714,0.28466,0.26843,0.28451,22161873.2,6139845.614897,20424
1623542400000,2021-06-13,SANDUSDT,0.26295,0.27804,0.25358,0.27672,20373281.8,5374173.60281,20742
1623456000000,2021-06-12,SANDUSDT,0.30685,0.30855,0.25524,0.26276,47798630.5,12977843.585392,50682
1623369600000,2021-06-11,SANDUSDT,0.3001,0.34333,0.28283,0.30683,77317144.3,24636526.922055,75399
1623283200000,2021-06-10,SANDUSDT,0.29157,0.30551,0.27634,0.29957,28774494.8,8404229.511279,27724
1623196800000,2021-06-09,SANDUSDT,0.28104,0.29157,0.26256,0.29155,27495054.3,7655479.713065,23945
1623110400000,2021-06-08,SANDUSDT,0.29484,0.30053,0.25002,0.28129,31395767.4,8613296.863087,31319
1623024000000,2021-06-07,SANDUSDT,0.32482,0.33154,0.29079,0.29493,16698141.3,5331110.855922,17493
1622937600000,2021-06-06,SANDUSDT,0.31766,0.33145,0.31567,0.32491,15421278.9,4967195.732015,18852
1622851200000,2021-06-05,SANDUSDT,0.33297,0.34539,0.30942,0.318,19648283.3,6388446.928784,23880
1622764800000,2021-06-04,SANDUSDT,0.36357,0.37,0.30515,0.33305,37196395.4,12276823.253507,49381
1622678400000,2021-06-03,SANDUSDT,0.33185,0.36971,0.32068,0.36357,39142396.4,13526025.161412,47982
1622592000000,2021-06-02,SANDUSDT,0.32309,0.33899,0.31211,0.33164,27547915.4,9033946.892699,30171
1622505600000,2021-06-01,SANDUSDT,0.33384,0.33433,0.31019,0.32346,23867930.8,7658584.856735,27201
1622419200000,2021-05-31,SANDUSDT,0.31556,0.335,0.29383,0.33413,29356407.3,9279489.695195,33304
1622332800000,2021-05-30,SANDUSDT,0.30537,0.33531,0.28036,0.31571,29651948.4,9223138.911471,35446
1622246400000,2021-05-29,SANDUSDT,0.33741,0.33845,0.28326,0.3053,41983027.4,13153893.428495,45120
1622160000000,2021-05-28,SANDUSDT,0.33836,0.38361,0.30343,0.3378,103799479.5,35849738.437027,121322
1622073600000,2021-05-27,SANDUSDT,0.37145,0.3768,0.32557,0.33732,56066629.1,19433326.865999,66996
1621987200000,2021-05-26,SANDUSDT,0.29296,0.38739,0.28235,0.37144,88785330.0,29474208.544983,95523
1621900800000,2021-05-25,SANDUSDT,0.312,0.3207,0.26156,0.29254,64392512.3,18497237.363157,67232
1621814400000,2021-05-24,SANDUSDT,0.29331,0.31973,0.25675,0.31132,110441048.2,31823373.94443,109936
1621728000000,2021-05-23,SANDUSDT,0.44213,0.47447,0.23431,0.29331,271482850.2,89114186.04463,281628
1621641600000,2021-05-22,SANDUSDT,0.29152,0.47974,0.27347,0.44215,384918247.9,145464378.523029,454400
1621555200000,2021-05-21,SANDUSDT,0.31052,0.3539,0.23702,0.29284,84433028.1,26251132.903971,100117
1621468800000,2021-05-20,SANDUSDT,0.24701,0.31603,0.21389,0.31066,65039301.4,18012166.783861,71307
1621382400000,2021-05-19,SANDUSDT,0.39225,0.40178,0.17327,0.24651,91903410.3,26542762.896894,103147
1621296000000,2021-05-18,SANDUSDT,0.37595,0.41988,0.37,0.39225,40996993.4,16311580.631858,52438
1621209600000,2021-05-17,SANDUSDT,0.41567,0.41622,0.35694,0.3756,54432422.2,20822869.457716,70920
1621123200000,2021-05-16,SANDUSDT,0.43321,0.46733,0.39,0.41585,46431957.7,19925037.313751,73975
1621036800000,2021-05-15,SANDUSDT,0.44004,0.5133,0.42969,0.43278,71532761.3,33595270.961812,108992
1620950400000,2021-05-14,SANDUSDT,0.42325,0.45937,0.41,0.44066,29087300.9,12667526.732041,39769
1620864000000,2021-05-13,SANDUSDT,0.41143,0.44989,0.38827,0.42325,48280621.2,20184648.203056,64641
1620777600000,2021-05-12,SANDUSDT,0.50305,0.53337,0.40122,0.41143,33270899.7,16193558.287161,55381
1620691200000,2021-05-11,SANDUSDT,0.46148,0.51304,0.44961,0.5028,27344555.5,13193739.834994,51059
1620604800000,2021-05-10,SANDUSDT,0.54313,0.54916,0.43,0.46207,31926590.7,15858937.850082,55831
1620518400000,2021-05-09,SANDUSDT,0.543,0.54958,0.50116,0.54303,23023342.1,12089836.856092,40697
1620432000000,2021-05-08,SANDUSDT,0.5465,0.57292,0.53419,0.543,19673010.5,10887963.249819,38382
1620345600000,2021-05-07,SANDUSDT,0.56172,0.58039,0.52157,0.54686,31187582.4,17205674.506628,67535
1620259200000,2021-05-06,SANDUSDT,0.60446,0.60687,0.53554,0.56196,35780145.8,20478959.784583,73615
1620172800000,2021-05-05,SANDUSDT,0.57437,0.61976,0.56525,0.60431,42656774.5,25420469.956361,86155
1620086400000,2021-05-04,SANDUSDT,0.65682,0.72895,0.57214,0.57294,141704402.6,94072878.733674,249221
1620000000000,2021-05-03,SANDUSDT,0.58181,0.679,0.57,0.6569,67389837.5,42696976.307027,131230
1619913600000,2021-05-02,SANDUSDT,0.60314,0.606,0.55607,0.58192,20375360.1,11886582.092852,48388
1619827200000,2021-05-01,SANDUSDT,0.6211,0.6295,0.59121,0.60314,20726175.9,12591929.649344,51829
1619740800000,2021-04-30,SANDUSDT,0.56449,0.63214,0.55036,0.6211,45729915.3,27469490.590991,86166
1619654400000,2021-04-29,SANDUSDT,0.58985,0.61104,0.53952,0.56495,38334480.0,21938638.91315,76197
1619568000000,2021-04-28,SANDUSDT,0.5407,0.61548,0.51276,0.58983,69811625.3,40107989.092112,148719
1619481600000,2021-04-27,SANDUSDT,0.49994,0.549,0.48579,0.54047,22633420.6,11713773.700096,54738
1619395200000,2021-04-26,SANDUSDT,0.41791,0.5008,0.4129,0.49995,34128712.2,15931975.085014,61671
1619308800000,2021-04-25,SANDUSDT,0.410377,0.4542,0.391,0.41792,28482098.9,12106714.95235,48539
1619222400000,2021-04-24,SANDUSDT,0.427291,0.44,0.391339,0.411661,38463049.0,15769400.682669,53703
1619136000000,2021-04-23,SANDUSDT,0.437008,0.449438,0.335308,0.427283,72861784.0,28098343.389763,97709
1619049600000,2021-04-22,SANDUSDT,0.510109,0.528987,0.429677,0.4379,47721615.0,23436147.94973,79818
1618963200000,2021-04-21,SANDUSDT,0.523641,0.5769,0.503,0.510387,43411572.0,23425548.420743,77555
1618876800000,2021-04-20,SANDUSDT,0.514202,0.533602,0.448689,0.522991,48621221.0,23534209.26909,79750
1618790400000,2021-04-19,SANDUSDT,0.561992,0.578583,0.50515,0.51389,31716094.0,17261110.354943,59295
1618704000000,2021-04-18,SANDUSDT,0.660765,0.668589,0.462204,0.561063,58031909.0,32082932.166995,115016
1618617600000,2021-04-17,SANDUSDT,0.703876,0.71,0.64404,0.660767,39087816.0,26408620.569392,88707
1618531200000,2021-04-16,SANDUSDT,0.682465,0.71,0.621051,0.703877,50659501.0,33929161.386414,123285
1618444800000,2021-04-15,SANDUSDT,0.645903,0.698936,0.642986,0.681807,26021058.0,17446096.138555,67444
1618358400000,2021-04-14,SANDUSDT,0.669382,0.671487,0.61351,0.64535,27264175.0,17397904.304113,67775
1618272000000,2021-04-13,SANDUSDT,0.687343,0.712,0.644234,0.669381,40379518.0,27115537.76458,85693
1618185600000,2021-04-12,SANDUSDT,0.640998,0.708302,0.631397,0.687396,47936976.0,32334967.311054,107504
1618099200000,2021-04-11,SANDUSDT,0.66399,0.677,0.615416,0.641819,36809307.0,23681806.738205,74479
1618012800000,2021-04-10,SANDUSDT,0.698658,0.700435,0.637129,0.66399,41377764.0,27943831.193826,78432
1617926400000,2021-04-09,SANDUSDT,0.684199,0.749999,0.660795,0.698661,78443838.0,55253579.413181,132293
1617840000000,2021-04-08,SANDUSDT,0.633428,0.705796,0.6,0.684806,68424381.0,44765406.67644,121462
1617753600000,2021-04-07,SANDUSDT,0.636077,0.655355,0.53,0.632097,83805865.0,48737511.868568,149271
1617667200000,2021-04-06,SANDUSDT,0.671463,0.68199,0.601874,0.635899,54711819.0,35401957.494686,112999
1617580800000,2021-04-05,SANDUSDT,0.718918,0.756201,0.668791,0.671811,56581633.0,39120986.415884,99941
1617494400000,2021-04-04,SANDUSDT,0.679,0.744044,0.668931,0.718918,40676448.0,28728073.70546,74336
1617408000000,2021-04-03,SANDUSDT,0.764057,0.765463,0.675381,0.679,46251791.0,33425358.759396,93659
1617321600000,2021-04-02,SANDUSDT,0.750903,0.781482,0.72,0.763852,45552367.0,34134625.054921,93224
1617235200000,2021-04-01,SANDUSDT,0.800377,0.80504,0.735665,0.750958,50167087.0,38522687.422388,95470
1617148800000,2021-03-31,SANDUSDT,0.826976,0.846,0.722,0.800699,63491099.0,50426366.417785,132796
1617062400000,2021-03-30,SANDUSDT,0.788542,0.855838,0.773337,0.82667,59014057.0,47717140.44241,117700
1616976000000,2021-03-29,SANDUSDT,0.80882,0.872125,0.759,0.789152,80105496.0,64326011.962908,149557
1616889600000,2021-03-28,SANDUSDT,0.713229,0.906101,0.677126,0.809151,174102088.0,138597323.428476,292772
1616803200000,2021-03-27,SANDUSDT,0.619357,0.734715,0.604507,0.713202,113136759.0,75152682.413921,177010
1616716800000,2021-03-26,SANDUSDT,0.58413,0.625719,0.569088,0.619209,60409325.0,35730099.559865,81616
1616630400000,2021-03-25,SANDUSDT,0.572122,0.602782,0.536943,0.584164,76413697.0,43944103.823027,109579
1616544000000,2021-03-24,SANDUSDT,0.567753,0.659999,0.547645,0.572594,131669131.0,80178192.898188,207747
1616457600000,2021-03-23,SANDUSDT,0.554359,0.592482,0.509404,0.566523,77156337.0,42858095.691162,104126
1616371200000,2021-03-22,SANDUSDT,0.562955,0.617046,0.521057,0.554358,99919164.0,57714747.097995,150127
1616284800000,2021-03-21,SANDUSDT,0.536436,0.6,0.526275,0.562067,66886392.0,37456809.995624,108718
1616198400000,2021-03-20,SANDUSDT,0.604485,0.604738,0.53578,0.537369,54357034.0,31483945.019609,84564
1616112000000,2021-03-19,SANDUSDT,0.616031,0.623928,0.5869,0.603784,52667108.0,32084816.948035,83272
1616025600000,2021-03-18,SANDUSDT,0.596967,0.673728,0.565461,0.615642,137317061.0,85535741.172486,193528
1615939200000,2021-03-17,SANDUSDT,0.591396,0.618252,0.503547,0.59546,111324266.0,61888813.48766,165338
1615852800000,2021-03-16,SANDUSDT,0.66496,0.68009,0.566216,0.592221,77335494.0,46724212.64647,116607
1615766400000,2021-03-15,SANDUSDT,0.680142,0.718344,0.605,0.666696,86742318.0,57584211.058506,144736
1615680000000,2021-03-14,SANDUSDT,0.684997,0.75,0.645785,0.680142,130467349.0,92118892.184478,238166
1615593600000,2021-03-13,SANDUSDT,0.611328,0.798,0.549134,0.684578,213498585.0,142465908.85013,341230
1615507200000,2021-03-12,SANDUSDT,0.53,0.63,0.5161,0.612668,137188524.0,77127876.973291,206209
1615420800000,2021-03-11,SANDUSDT,0.481396,0.564984,0.471197,0.53,106550679.0,54876565.300749,146315
1615334400000,2021-03-10,SANDUSDT,0.524926,0.526425,0.451174,0.481458,92923645.0,45573696.373153,140133
1615248000000,2021-03-09,SANDUSDT,0.45947,0.583915,0.458757,0.524898,212859257.0,112417558.060961,276419
1615161600000,2021-03-08,SANDUSDT,0.379005,0.485,0.37717,0.45726,150985870.0,63541264.081083,178453
