Unix,Date,Symbol,Open,High,Low,Close,Volume EGLD,Volume USDT,tradecount
1653696000000,2022-05-28,EGLDUSDT,67.42,71.2,67.0,70.16,270059.42,18642484.5327,83166
1653609600000,2022-05-27,EGLDUSDT,72.76,73.76,65.68,67.42,757689.1346,51881017.762214,244783
1653523200000,2022-05-26,EGLDUSDT,87.44,88.0,72.6,72.79,475468.9,37130616.9365,277016
1653436800000,2022-05-25,EGLDUSDT,90.78,91.03,86.28,87.49,167292.62,14759582.1915,74030
1653350400000,2022-05-24,EGLDUSDT,91.01,91.98,88.9,90.81,193855.72,17566470.763,95007
1653264000000,2022-05-23,EGLDUSDT,92.07,94.65,90.09,91.04,198320.86,18256157.8807,114387
1653177600000,2022-05-22,EGLDUSDT,91.76,93.44,90.44,92.11,110582.35,10155568.4676,50077
1653091200000,2022-05-21,EGLDUSDT,88.86,92.72,87.73,91.76,105075.86,9543515.3721,44686
1653004800000,2022-05-20,EGLDUSDT,91.95,93.73,86.3,88.86,225126.19,20266323.5595,106696
1652918400000,2022-05-19,EGLDUSDT,91.68,94.92,87.38,91.94,195982.17,17808446.9418,91675
1652832000000,2022-05-18,EGLDUSDT,100.21,101.27,90.72,91.68,201334.51,19157250.4355,97334
1652745600000,2022-05-17,EGLDUSDT,94.28,103.5,93.69,100.27,223080.32,22219884.3566,85471
1652659200000,2022-05-16,EGLDUSDT,95.72,95.75,88.04,94.29,218494.28,20090155.5246,99232
1652572800000,2022-05-15,EGLDUSDT,88.39,96.19,85.56,95.73,182559.63,16829941.8611,97682
1652486400000,2022-05-14,EGLDUSDT,87.66,89.0,84.16,88.38,227875.94,19793827.0291,123783
1652400000000,2022-05-13,EGLDUSDT,77.95,93.04,77.1,87.66,571241.22,49437241.9371,317936
1652313600000,2022-05-12,EGLDUSDT,85.1,93.88,72.02,77.95,802302.793,64899511.24294,345250
1652227200000,2022-05-11,EGLDUSDT,108.28,110.18,80.0,85.14,852859.7092,82524706.434414,393311
1652140800000,2022-05-10,EGLDUSDT,105.96,119.7,105.06,108.28,438542.61,48887889.7979,255745
1652054400000,2022-05-09,EGLDUSDT,113.28,115.2,104.0,105.93,387820.0392,41841580.594796,260194
1651968000000,2022-05-08,EGLDUSDT,116.08,118.0,112.0,113.27,174894.62,20087993.8271,113639
1651881600000,2022-05-07,EGLDUSDT,121.8,122.67,112.15,116.08,164881.76,19579228.1058,93983
1651795200000,2022-05-06,EGLDUSDT,125.06,126.39,118.0,121.8,190918.11,23328347.2954,93954
1651708800000,2022-05-05,EGLDUSDT,137.37,140.76,122.1,125.17,219601.4,28774913.9909,102786
1651622400000,2022-05-04,EGLDUSDT,123.71,138.31,123.37,137.35,198803.06,26083680.6375,102637
1651536000000,2022-05-03,EGLDUSDT,125.48,128.99,121.81,123.7,112209.9,14104652.5082,47802
1651449600000,2022-05-02,EGLDUSDT,127.28,130.22,122.38,125.46,137560.28,17371891.5997,58468
1651363200000,2022-05-01,EGLDUSDT,127.51,131.99,122.34,127.24,182195.32,23211913.2949,110064
1651276800000,2022-04-30,EGLDUSDT,134.6,135.71,121.37,127.54,159868.75,20798030.8346,87342
1651190400000,2022-04-29,EGLDUSDT,147.13,147.69,131.0,134.57,174474.96,24213218.0525,80490
1651104000000,2022-04-28,EGLDUSDT,149.7,152.32,145.16,147.11,94948.45,14122591.0589,51084
1651017600000,2022-04-27,EGLDUSDT,145.02,152.32,144.31,149.69,104085.67,15489283.6224,49862
1650931200000,2022-04-26,EGLDUSDT,156.65,159.3,143.69,145.01,155088.18,23532523.8293,80713
1650844800000,2022-04-25,EGLDUSDT,151.32,157.0,142.98,156.57,173371.93,25890297.5983,89783
1650758400000,2022-04-24,EGLDUSDT,153.81,156.42,150.85,151.29,75793.62,11627263.5207,45901
1650672000000,2022-04-23,EGLDUSDT,154.66,157.06,151.42,153.78,58940.94,9096014.1257,40731
1650585600000,2022-04-22,EGLDUSDT,157.88,163.79,152.88,154.65,107573.18,16960761.0397,61803
1650499200000,2022-04-21,EGLDUSDT,163.24,167.69,154.54,157.87,144616.96,23579688.7694,79823
1650412800000,2022-04-20,EGLDUSDT,165.08,169.5,159.87,163.17,233253.18,38645892.8561,111625
1650326400000,2022-04-19,EGLDUSDT,154.83,165.6,153.63,165.07,187304.71,30123560.9821,87118
1650240000000,2022-04-18,EGLDUSDT,152.42,155.51,145.4,154.85,145985.7,21910962.5824,66703
1650153600000,2022-04-17,EGLDUSDT,155.23,158.46,151.71,152.45,71789.51,11136919.1655,35346
1650067200000,2022-04-16,EGLDUSDT,155.42,156.29,152.03,155.15,56649.16,8754816.5675,29113
1649980800000,2022-04-15,EGLDUSDT,155.2,157.83,152.52,155.44,71611.89,11100256.8576,38783
1649894400000,2022-04-14,EGLDUSDT,159.29,163.58,152.06,155.18,142423.37,22515135.7744,64789
1649808000000,2022-04-13,EGLDUSDT,156.28,160.48,153.69,159.26,96919.65,15304736.447,52023
1649721600000,2022-04-12,EGLDUSDT,150.81,159.95,149.87,156.28,138312.9,21508779.6564,68555
1649635200000,2022-04-11,EGLDUSDT,161.1,164.14,148.54,150.7,191681.76,29884423.7266,89433
1649548800000,2022-04-10,EGLDUSDT,167.12,171.45,160.75,161.12,93086.48,15517041.1222,50835
1649462400000,2022-04-09,EGLDUSDT,160.63,167.85,160.47,167.08,70602.13,11648581.8474,37059
1649376000000,2022-04-08,EGLDUSDT,168.93,172.85,159.49,160.65,142057.07,23729279.7623,68606
1649289600000,2022-04-07,EGLDUSDT,164.45,173.9,161.21,168.98,159213.84,26756423.9445,80449
1649203200000,2022-04-06,EGLDUSDT,184.53,184.56,162.0,164.48,293008.02,50389089.2321,145444
1649116800000,2022-04-05,EGLDUSDT,191.13,193.46,184.0,184.51,109744.08,20747535.7232,53678
1649030400000,2022-04-04,EGLDUSDT,195.32,197.86,183.33,191.16,157337.74,29995758.5063,71974
1648944000000,2022-04-03,EGLDUSDT,191.76,198.6,188.33,195.33,117674.12,22856707.5619,55619
1648857600000,2022-04-02,EGLDUSDT,197.88,202.0,190.67,191.66,161316.88,31815963.3443,78038
1648771200000,2022-04-01,EGLDUSDT,187.0,198.63,178.76,197.84,225399.36,42896668.2064,97906
1648684800000,2022-03-31,EGLDUSDT,198.11,204.96,184.25,187.08,240033.54,46813612.0923,105427
1648598400000,2022-03-30,EGLDUSDT,196.89,202.6,190.93,198.02,184162.53,36296560.9007,83849
1648512000000,2022-03-29,EGLDUSDT,192.85,205.0,192.24,196.83,190883.38,38012128.873,88119
1648425600000,2022-03-28,EGLDUSDT,198.83,214.8,190.35,192.9,352496.95,71779134.8782,174368
1648339200000,2022-03-27,EGLDUSDT,188.92,199.5,185.31,198.82,131898.83,25218294.1271,68852
1648252800000,2022-03-26,EGLDUSDT,181.51,190.68,177.38,188.91,167255.48,31219867.048,87430
1648166400000,2022-03-25,EGLDUSDT,192.06,194.99,178.43,181.59,205889.29,38456572.7426,91237
1648080000000,2022-03-24,EGLDUSDT,185.79,193.45,182.88,192.09,264179.34,49873487.1081,105156
1647993600000,2022-03-23,EGLDUSDT,185.66,193.51,180.79,185.79,266719.65,49673787.6453,114192
1647907200000,2022-03-22,EGLDUSDT,172.99,187.48,172.08,185.62,300732.47,54656752.7833,139211
1647820800000,2022-03-21,EGLDUSDT,160.7,176.15,159.8,172.99,338480.63,57349708.5254,146380
1647734400000,2022-03-20,EGLDUSDT,160.07,169.77,157.85,160.7,296496.74,48502072.6706,129658
1647648000000,2022-03-19,EGLDUSDT,158.75,164.88,157.62,160.13,177505.25,28532695.7296,77553
1647561600000,2022-03-18,EGLDUSDT,157.14,164.8,152.29,158.75,242485.33,38378176.1919,95321
1647475200000,2022-03-17,EGLDUSDT,163.81,165.5,156.2,157.1,187530.11,29928766.5697,78653
1647388800000,2022-03-16,EGLDUSDT,156.68,168.5,154.0,163.76,447643.36,72508196.049,172644
1647302400000,2022-03-15,EGLDUSDT,142.99,159.36,141.51,156.68,542883.5,82386626.8735,191919
1647216000000,2022-03-14,EGLDUSDT,134.74,144.21,132.63,142.97,201567.63,28286259.7517,68189
1647129600000,2022-03-13,EGLDUSDT,139.45,142.74,134.3,134.8,142287.13,19771808.8714,48761
1647043200000,2022-03-12,EGLDUSDT,138.7,144.0,138.42,139.48,145024.01,20567005.0429,48135
1646956800000,2022-03-11,EGLDUSDT,144.48,153.0,138.47,138.61,419156.06,61398996.1275,137491
1646870400000,2022-03-10,EGLDUSDT,141.68,146.25,131.81,144.51,419147.0,59015572.7655,143230
1646784000000,2022-03-09,EGLDUSDT,132.22,146.5,132.13,141.6,300836.98,42621882.994,93957
1646697600000,2022-03-08,EGLDUSDT,130.73,135.66,126.0,132.23,171978.09,22724652.2112,53917
1646611200000,2022-03-07,EGLDUSDT,132.73,138.03,125.83,130.97,203123.0,26718612.1758,72018
1646524800000,2022-03-06,EGLDUSDT,137.79,138.79,132.0,132.71,127564.54,17198545.3236,47563
1646438400000,2022-03-05,EGLDUSDT,133.03,139.44,128.78,137.79,158151.73,21381015.7077,57453
1646352000000,2022-03-04,EGLDUSDT,146.55,146.93,130.37,132.99,288754.29,39959041.1036,92467
1646265600000,2022-03-03,EGLDUSDT,152.67,154.57,143.94,146.63,172213.87,25703032.9601,64021
1646179200000,2022-03-02,EGLDUSDT,152.18,160.0,148.5,152.7,232173.58,35804375.316,84929
1646092800000,2022-03-01,EGLDUSDT,150.37,159.66,148.37,152.16,365089.91,56050279.74,128800
1646006400000,2022-02-28,EGLDUSDT,135.94,152.74,133.03,150.35,319633.42,45109555.6648,126219
1645920000000,2022-02-27,EGLDUSDT,142.62,145.0,135.0,135.98,253964.26,35311709.9516,92562
1645833600000,2022-02-26,EGLDUSDT,148.8,152.58,140.58,142.68,234337.84,34048684.8624,84139
1645747200000,2022-02-25,EGLDUSDT,134.56,150.31,132.63,148.78,282381.25,39652842.1972,100339
1645660800000,2022-02-24,EGLDUSDT,146.46,148.12,121.0,134.57,705049.4,92277613.3401,238509
1645574400000,2022-02-23,EGLDUSDT,151.74,160.81,146.1,146.46,214229.46,33000021.2805,71438
1645488000000,2022-02-22,EGLDUSDT,146.11,154.28,145.52,151.76,231401.8,34736796.6178,118042
1645401600000,2022-02-21,EGLDUSDT,155.51,169.45,145.33,146.15,360358.86,56784497.8636,135354
1645315200000,2022-02-20,EGLDUSDT,162.38,162.51,152.58,155.55,139273.18,21744912.7979,58691
1645228800000,2022-02-19,EGLDUSDT,163.92,167.68,157.56,162.34,134298.05,21855664.1252,56523
1645142400000,2022-02-18,EGLDUSDT,170.46,181.35,163.19,163.86,222664.23,38045322.0138,90637
1645056000000,2022-02-17,EGLDUSDT,190.79,195.0,168.5,170.52,253580.98,46224192.6517,108131
1644969600000,2022-02-16,EGLDUSDT,194.34,196.62,183.1,190.8,186683.04,35576460.1918,84387
1644883200000,2022-02-15,EGLDUSDT,187.26,199.71,186.41,194.45,219473.84,42672967.2518,93880
1644796800000,2022-02-14,EGLDUSDT,189.79,195.39,182.41,187.22,239533.66,45259208.6943,96981
1644710400000,2022-02-13,EGLDUSDT,200.26,206.44,189.45,189.78,253536.0,50605144.471,112449
1644624000000,2022-02-12,EGLDUSDT,194.63,204.63,182.24,200.26,461378.54,89913995.3916,187952
1644537600000,2022-02-11,EGLDUSDT,176.33,270.0,173.34,195.0,708859.44,142524108.2437,308649
1644451200000,2022-02-10,EGLDUSDT,177.95,200.0,173.27,176.36,383117.21,70441652.9982,144961
1644364800000,2022-02-09,EGLDUSDT,172.65,181.07,170.0,177.93,133758.22,23686047.3209,57291
1644278400000,2022-02-08,EGLDUSDT,176.33,183.36,166.04,172.53,271373.16,47180023.823,102510
1644192000000,2022-02-07,EGLDUSDT,166.15,183.53,160.64,176.23,303731.2,53191372.1986,117550
1644105600000,2022-02-06,EGLDUSDT,160.4,166.46,157.22,166.13,156175.3,25194271.8345,59573
1644019200000,2022-02-05,EGLDUSDT,153.92,166.15,152.02,160.47,209534.9,33388837.8655,79252
1643932800000,2022-02-04,EGLDUSDT,140.06,153.99,138.41,153.85,198997.94,29152596.5623,73872
1643846400000,2022-02-03,EGLDUSDT,141.57,143.3,135.0,140.13,173093.82,24194017.1924,57066
1643760000000,2022-02-02,EGLDUSDT,150.92,155.7,140.0,141.65,214517.7,31885653.5489,73479
1643673600000,2022-02-01,EGLDUSDT,145.5,156.33,144.89,150.93,200415.89,30272445.3262,67256
1643587200000,2022-01-31,EGLDUSDT,141.11,146.99,134.07,145.52,150311.13,20975838.7694,55763
1643500800000,2022-01-30,EGLDUSDT,149.48,151.72,139.7,141.31,155789.76,22677891.9648,53742
1643414400000,2022-01-29,EGLDUSDT,143.84,151.0,142.97,149.43,150429.92,22029302.9043,54933
1643328000000,2022-01-28,EGLDUSDT,141.81,146.69,136.03,143.81,169305.79,24021639.0052,64440
1643241600000,2022-01-27,EGLDUSDT,140.12,147.0,132.85,141.94,248449.02,34630461.381,92989
1643155200000,2022-01-26,EGLDUSDT,140.81,159.46,136.47,140.18,429726.9,62820832.1001,154842
1643068800000,2022-01-25,EGLDUSDT,131.19,143.71,128.28,140.71,311795.24,42190080.6572,109607
1642982400000,2022-01-24,EGLDUSDT,134.13,135.6,115.63,131.16,472108.13,58455926.9781,151049
1642896000000,2022-01-23,EGLDUSDT,125.36,142.22,124.25,134.2,356085.83,47130268.8617,123607
1642809600000,2022-01-22,EGLDUSDT,138.24,142.55,111.57,125.2,623030.5043,78221929.531515,215719
1642723200000,2022-01-21,EGLDUSDT,166.81,169.04,135.2,138.27,445010.14,68150952.0251,197047
1642636800000,2022-01-20,EGLDUSDT,173.42,185.55,165.48,166.71,195818.03,34617786.4175,88964
1642550400000,2022-01-19,EGLDUSDT,179.0,180.42,168.79,173.36,140098.32,24308998.7779,63320
1642464000000,2022-01-18,EGLDUSDT,186.95,191.11,171.37,179.0,238865.51,42876054.1032,101064
1642377600000,2022-01-17,EGLDUSDT,195.42,196.12,182.7,186.86,152520.26,28852895.6918,73850
1642291200000,2022-01-16,EGLDUSDT,200.24,201.07,193.07,195.38,121015.47,23816260.4691,57940
1642204800000,2022-01-15,EGLDUSDT,199.48,207.36,197.33,200.3,91797.71,18622871.5694,48477
1642118400000,2022-01-14,EGLDUSDT,195.43,201.74,190.6,199.46,148635.12,29287560.2388,70362
1642032000000,2022-01-13,EGLDUSDT,214.13,215.27,194.25,195.46,181947.9,37373762.6292,97575
1641945600000,2022-01-12,EGLDUSDT,205.07,219.98,204.56,214.27,175375.99,37251385.9305,88748
1641859200000,2022-01-11,EGLDUSDT,191.15,208.2,188.6,205.02,268073.59,53949669.0125,154655
1641772800000,2022-01-10,EGLDUSDT,198.07,200.45,180.14,191.2,190584.68,36238459.856,98597
1641686400000,2022-01-09,EGLDUSDT,190.3,202.94,188.16,197.98,137877.47,26990742.1831,65403
1641600000000,2022-01-08,EGLDUSDT,195.87,201.0,181.0,190.33,168696.79,32301731.3401,94871
1641513600000,2022-01-07,EGLDUSDT,212.27,213.48,191.76,195.87,294115.07,58876489.1755,171561
1641427200000,2022-01-06,EGLDUSDT,213.62,215.72,200.69,212.45,275935.38,57477661.7295,135382
1641340800000,2022-01-05,EGLDUSDT,235.86,254.44,198.9,213.31,447105.42,103399499.0177,238185
1641254400000,2022-01-04,EGLDUSDT,236.83,243.01,230.26,235.89,162650.96,38542901.1803,135408
1641168000000,2022-01-03,EGLDUSDT,239.65,244.84,233.5,236.83,117482.05,28067395.4673,81362
1641081600000,2022-01-02,EGLDUSDT,245.31,245.4,236.6,239.75,107235.04,25883885.5759,63889
1640995200000,2022-01-01,EGLDUSDT,238.58,245.5,235.49,245.24,90839.03,21878800.133,53461
1640908800000,2021-12-31,EGLDUSDT,239.32,248.73,233.0,238.61,111589.62,26899701.3345,63720
1640822400000,2021-12-30,EGLDUSDT,238.31,251.43,233.0,239.32,173791.71,42174931.6121,98250
1640736000000,2021-12-29,EGLDUSDT,240.26,246.0,231.8,238.3,188939.39,45446398.5655,104283
1640649600000,2021-12-28,EGLDUSDT,266.32,269.85,236.58,240.27,269869.83,68232830.0807,145810
1640563200000,2021-12-27,EGLDUSDT,258.66,284.0,258.26,266.39,273987.09,75007679.8928,153833
1640476800000,2021-12-26,EGLDUSDT,255.57,262.39,242.84,258.6,143048.61,36245744.2243,79592
1640390400000,2021-12-25,EGLDUSDT,250.66,260.87,248.65,255.6,91557.49,23433780.0766,57415
1640304000000,2021-12-24,EGLDUSDT,261.23,271.01,247.0,250.55,215315.99,56033189.6711,117549
1640217600000,2021-12-23,EGLDUSDT,246.97,269.0,240.42,261.15,291491.88,74725392.3749,159753
1640131200000,2021-12-22,EGLDUSDT,240.08,254.09,237.11,246.84,211949.57,52364044.5769,145944
1640044800000,2021-12-21,EGLDUSDT,236.75,248.5,231.78,240.02,207532.25,50189386.4574,160494
1639958400000,2021-12-20,EGLDUSDT,246.62,247.84,225.01,236.77,317348.61,74897176.8469,200136
1639872000000,2021-12-19,EGLDUSDT,254.13,259.4,241.19,246.62,214657.79,53276516.178,166781
1639785600000,2021-12-18,EGLDUSDT,254.79,266.81,245.01,254.2,239093.55,60884110.5191,133988
1639699200000,2021-12-17,EGLDUSDT,268.13,279.36,251.36,254.9,492881.72,130029375.3453,268982
1639612800000,2021-12-16,EGLDUSDT,295.8,345.71,265.24,268.18,933888.55,282435416.4546,527682
1639526400000,2021-12-15,EGLDUSDT,254.0,299.0,253.41,295.97,499938.01,139191509.5532,272123
1639440000000,2021-12-14,EGLDUSDT,234.64,260.39,229.15,254.02,215341.79,52316094.9649,121732
1639353600000,2021-12-13,EGLDUSDT,262.77,264.18,225.87,234.65,282720.92,68896791.9493,159683
1639267200000,2021-12-12,EGLDUSDT,256.22,269.0,249.02,262.58,157543.04,40694217.5944,89096
1639180800000,2021-12-11,EGLDUSDT,256.81,263.04,247.83,256.04,191476.09,49112708.9435,103629
1639094400000,2021-12-10,EGLDUSDT,266.18,281.36,255.73,256.81,256579.34,69282258.8299,153688
1639008000000,2021-12-09,EGLDUSDT,298.06,314.0,265.71,266.22,340309.24,98251100.91,171648
1638921600000,2021-12-08,EGLDUSDT,286.04,305.0,270.9,298.0,200217.75,57855115.3466,114601
1638835200000,2021-12-07,EGLDUSDT,288.05,315.0,281.95,286.15,250746.76,74387274.4179,140568
1638748800000,2021-12-06,EGLDUSDT,288.21,294.0,261.19,288.06,376747.35,104005787.1661,221500
1638662400000,2021-12-05,EGLDUSDT,309.3,330.0,277.53,288.08,319446.5,97328202.5002,183247
1638576000000,2021-12-04,EGLDUSDT,345.32,348.68,224.62,309.61,789637.18,231924254.8121,493954
1638489600000,2021-12-03,EGLDUSDT,357.21,357.78,320.87,345.61,371035.99,126431802.918,232339
1638403200000,2021-12-02,EGLDUSDT,408.57,420.49,352.0,357.27,674331.94,248205603.1152,497983
1638316800000,2021-12-01,EGLDUSDT,376.95,428.17,370.05,408.9,430277.54,169196192.2236,387692
1638230400000,2021-11-30,EGLDUSDT,396.33,403.02,376.09,376.95,250264.9,97365064.3425,189465
1638144000000,2021-11-29,EGLDUSDT,413.26,416.66,394.0,396.33,224691.98,91016011.0755,177990
1638057600000,2021-11-28,EGLDUSDT,430.3,448.71,388.02,412.99,306274.01,127067697.5548,215398
1637971200000,2021-11-27,EGLDUSDT,398.11,443.73,395.3,430.73,272492.5,115264470.4848,233401
1637884800000,2021-11-26,EGLDUSDT,439.54,442.76,388.56,398.54,396704.74,161765979.1698,261164
1637798400000,2021-11-25,EGLDUSDT,456.43,466.94,424.0,439.54,417419.85,183461941.2543,350297
1637712000000,2021-11-24,EGLDUSDT,469.37,496.07,440.6,456.53,732820.61,339908464.1011,528863
1637625600000,2021-11-23,EGLDUSDT,490.82,544.25,467.91,469.27,1090957.2642,552214604.662371,941807
1637539200000,2021-11-22,EGLDUSDT,426.47,494.5,410.04,490.99,1048184.5453,489695240.84806705,904357
1637452800000,2021-11-21,EGLDUSDT,392.27,444.77,380.3,426.14,782320.6011,319597871.410306,570940
1637366400000,2021-11-20,EGLDUSDT,347.29,393.0,332.82,392.35,558255.409,198420473.44127,387206
1637280000000,2021-11-19,EGLDUSDT,308.4,370.0,302.0,347.42,486345.5989,166889246.50077,379179
1637193600000,2021-11-18,EGLDUSDT,309.86,325.99,292.77,308.4,287806.72,90007681.9502,212513
1637107200000,2021-11-17,EGLDUSDT,303.15,310.88,287.0,309.67,160828.83,48001095.2516,125898
1637020800000,2021-11-16,EGLDUSDT,314.86,315.77,284.4,303.15,256618.34,77522254.7057,185734
1636934400000,2021-11-15,EGLDUSDT,319.81,326.0,311.25,314.8,111680.56,35620368.1583,84335
1636848000000,2021-11-14,EGLDUSDT,321.91,325.44,312.0,319.89,81479.38,25988206.0584,67703
1636761600000,2021-11-13,EGLDUSDT,325.73,330.76,319.09,322.03,104781.21,34124844.9781,90748
1636675200000,2021-11-12,EGLDUSDT,317.36,326.06,304.19,325.64,142583.1,44887153.6968,102541
1636588800000,2021-11-11,EGLDUSDT,312.87,334.47,299.9,317.36,181146.42,58191606.1234,148295
1636502400000,2021-11-10,EGLDUSDT,316.91,338.7,287.84,313.0,337425.8673,108165984.773184,250231
1636416000000,2021-11-09,EGLDUSDT,309.11,322.5,308.42,316.83,124539.43,39363051.1558,101542
1636329600000,2021-11-08,EGLDUSDT,315.89,317.0,307.31,309.15,117792.73,36670021.384,79365
1636243200000,2021-11-07,EGLDUSDT,316.24,328.7,313.36,315.86,127488.69,40973693.3869,93685
1636156800000,2021-11-06,EGLDUSDT,315.61,319.6,303.18,315.96,121444.95,37883307.1167,91610
1636070400000,2021-11-05,EGLDUSDT,318.17,329.0,304.01,315.6,219066.925,69611492.810522,161846
1635984000000,2021-11-04,EGLDUSDT,307.63,324.35,297.4,318.45,397942.8803,124209607.836627,284513
1635897600000,2021-11-03,EGLDUSDT,272.25,309.0,269.3,307.36,311916.3464,89954173.961664,213211
1635811200000,2021-11-02,EGLDUSDT,269.11,277.0,267.28,272.2,108746.35,29625349.4178,81177
1635724800000,2021-11-01,EGLDUSDT,271.12,278.0,259.05,269.15,148959.21,40192298.8171,99172
1635638400000,2021-10-31,EGLDUSDT,259.87,274.92,251.23,271.04,127362.42,33455251.2939,88213
1635552000000,2021-10-30,EGLDUSDT,269.57,270.17,256.2,260.0,89404.64,23438795.4146,53561
1635465600000,2021-10-29,EGLDUSDT,256.94,274.47,254.63,269.56,128503.23,34183104.2352,75674
1635379200000,2021-10-28,EGLDUSDT,245.9,280.0,243.72,256.78,175860.01,45395995.6197,106469
1635292800000,2021-10-27,EGLDUSDT,272.97,277.4,224.58,245.76,330632.29,83778682.2539,195589
1635206400000,2021-10-26,EGLDUSDT,295.01,295.86,268.84,272.85,189779.17,53331674.9944,124934
1635120000000,2021-10-25,EGLDUSDT,283.49,298.5,282.38,294.99,145047.45,42279108.4533,92265
1635033600000,2021-10-24,EGLDUSDT,271.18,295.0,269.76,283.54,244686.26,69286692.5055,138392
1634947200000,2021-10-23,EGLDUSDT,274.62,280.0,266.23,271.16,121426.17,33126519.6984,76595
1634860800000,2021-10-22,EGLDUSDT,249.31,278.5,248.63,274.62,366334.01,97995632.0356,202700
1634774400000,2021-10-21,EGLDUSDT,240.05,260.92,238.29,249.26,252548.07,63127957.0496,135063
1634688000000,2021-10-20,EGLDUSDT,229.61,245.0,227.56,240.15,130867.04,31058327.5384,68390
1634601600000,2021-10-19,EGLDUSDT,230.3,232.9,224.6,229.79,113832.16,25982407.5602,52475
1634515200000,2021-10-18,EGLDUSDT,236.17,238.92,227.51,230.22,97492.32,22668776.092,51199
1634428800000,2021-10-17,EGLDUSDT,241.15,243.0,225.6,236.15,95576.87,22491704.8762,53083
1634342400000,2021-10-16,EGLDUSDT,237.22,250.04,236.51,241.34,112862.09,27534066.9428,63667
1634256000000,2021-10-15,EGLDUSDT,242.19,244.14,234.0,237.25,124838.88,29714555.1522,62867
1634169600000,2021-10-14,EGLDUSDT,241.96,250.42,239.1,242.19,100381.78,24554218.8467,52401
1634083200000,2021-10-13,EGLDUSDT,236.15,251.0,232.52,241.96,177802.61,42843323.5722,82057
1633996800000,2021-10-12,EGLDUSDT,248.06,248.27,220.07,236.16,231554.55,53482399.1363,111094
1633910400000,2021-10-11,EGLDUSDT,239.8,267.0,235.18,248.45,206999.97,50583420.0606,100333
1633824000000,2021-10-10,EGLDUSDT,259.03,259.28,237.5,240.03,157596.78,39228744.1205,79941
1633737600000,2021-10-09,EGLDUSDT,257.9,268.89,254.02,258.79,124681.26,32586115.4954,68413
1633651200000,2021-10-08,EGLDUSDT,243.02,277.85,242.3,257.6,510104.65,134367009.2758,291593
1633564800000,2021-10-07,EGLDUSDT,230.52,244.5,224.8,242.99,215240.36,51196419.3163,101659
1633478400000,2021-10-06,EGLDUSDT,244.71,246.85,221.5,230.47,267917.86,62634409.0817,106300
1633392000000,2021-10-05,EGLDUSDT,239.97,253.48,236.74,244.5,246986.14,60588054.6076,106869
1633305600000,2021-10-04,EGLDUSDT,254.28,254.99,235.0,239.94,290409.53,70422777.5864,118920
1633219200000,2021-10-03,EGLDUSDT,245.07,255.0,238.6,254.33,240999.57,59570567.418,110510
1633132800000,2021-10-02,EGLDUSDT,241.74,259.0,232.5,245.09,351683.92,87774391.231,145061
1633046400000,2021-10-01,EGLDUSDT,210.02,248.0,205.45,241.73,435999.09,100773304.6675,172917
1632960000000,2021-09-30,EGLDUSDT,203.14,212.9,200.56,209.95,235723.97,48600521.8178,79014
1632873600000,2021-09-29,EGLDUSDT,199.86,214.95,196.07,203.15,309945.31,63987609.0926,103821
1632787200000,2021-09-28,EGLDUSDT,212.3,221.16,199.0,200.15,307366.08,64211118.066,105282
1632700800000,2021-09-27,EGLDUSDT,223.27,232.47,210.27,212.35,237241.95,52832219.626,92031
1632614400000,2021-09-26,EGLDUSDT,218.16,234.2,200.3,223.5,367267.19,80114142.1321,148274
1632528000000,2021-09-25,EGLDUSDT,237.92,238.46,215.54,218.26,291057.26,65660387.9696,112292
1632441600000,2021-09-24,EGLDUSDT,245.33,250.0,213.2,237.94,624105.83,145136445.7486,247427
1632355200000,2021-09-23,EGLDUSDT,230.06,258.85,221.89,245.58,537927.28,132357920.5379,205655
1632268800000,2021-09-22,EGLDUSDT,199.77,234.79,192.71,230.06,679085.33,146910386.4732,240748
1632182400000,2021-09-21,EGLDUSDT,185.59,228.01,171.59,199.78,1003209.76,205853139.865,365379
1632096000000,2021-09-20,EGLDUSDT,224.89,225.94,181.02,185.54,791496.13,157651284.4507,280061
1632009600000,2021-09-19,EGLDUSDT,247.86,249.63,222.61,224.81,216849.16,50774048.2336,89507
1631923200000,2021-09-18,EGLDUSDT,242.26,253.74,235.9,247.86,229601.55,56344983.2757,92138
1631836800000,2021-09-17,EGLDUSDT,265.71,277.88,237.23,242.04,338743.08,85796630.641,140330
1631750400000,2021-09-16,EGLDUSDT,258.69,271.9,245.0,265.89,457274.24,118045927.0337,222506
1631664000000,2021-09-15,EGLDUSDT,280.34,285.21,255.2,258.79,396252.24,106665024.2445,178066
1631577600000,2021-09-14,EGLDUSDT,260.69,303.03,257.64,280.33,673336.8556,190461302.28846,313614
1631491200000,2021-09-13,EGLDUSDT,266.34,289.39,250.25,260.89,973230.93,261781991.1618,423718
1631404800000,2021-09-12,EGLDUSDT,229.75,295.8,224.63,266.44,1072269.0421,289700591.899706,506465
1631318400000,2021-09-11,EGLDUSDT,235.95,249.0,220.84,230.0,684305.4574,160166768.372554,262031
1631232000000,2021-09-10,EGLDUSDT,200.74,240.0,194.79,235.82,837761.3868,180222005.117408,366821
1631145600000,2021-09-09,EGLDUSDT,172.39,218.0,168.86,200.45,824601.4225,164786157.792513,382610
1631059200000,2021-09-08,EGLDUSDT,158.7,175.87,137.56,172.4,443871.02,69955054.9868,151536
